group	dataset	id	replica 14
ALL	NMC_NC_NOTFIXED_EM-F2	45	0.9689057802743462
ALL	NMC_NC_NOTFIXED_EM-F2	46	0.9776395021741898
ALL	NMC_NC_NOTFIXED_EM-F2	59	0.9972136347118149
ALL	NMC_NC_NOTFIXED_EM-F2	60	0.9872660218700754
ALL	NMC_NC_NOTFIXED_EM-F2	72	1.0086647064393905
ALL	NMC_NC_NOTFIXED_EM-F2	74	0.9942931595733783
ALL	NMC_NC_NOTFIXED_EM-F2	75	0.9965025044811071
ALL	NMC_NC_NOTFIXED_EM-F2	86	0.9686486687564299
ALL	NMC_NC_NOTFIXED_EM-F2	88	1.003544972616123
ALL	NMC_NC_NOTFIXED_EM-F2	89	0.9632878137799845
ALL	NMC_NC_NOTFIXED_EM-F2	90	0.9523979323911018
ALL	NMC_NC_NOTFIXED_EM-F2	102	0.954628749356934
ALL	NMC_NC_NOTFIXED_EM-F2	103	0.9469296504177928
ALL	NMC_NC_NOTFIXED_EM-F2	104	0.9276134766131753
ALL	NMC_NC_NOTFIXED_EM-F2	105	0.9372591890234908
ALL	NMC_NC_NOTFIXED_EM-F2	106	0.9543606787114509
ALL	NMC_NC_NOTFIXED_EM-F2	107	0.9481857134045436
ALL	NMC_NC_NOTFIXED_EM-F2	116	0.9342745886405132
ALL	NMC_NC_NOTFIXED_EM-F2	117	0.9577210500069199
ALL	NMC_NC_NOTFIXED_EM-F2	119	0.938441842906712
ALL	NMC_NC_NOTFIXED_EM-F2	120	0.921654424927569
ALL	NMC_NC_NOTFIXED_EM-F2	121	0.9505134004531998
ALL	NMC_NC_NOTFIXED_EM-F2	122	0.9191864334208673
ALL	NMC_NC_NOTFIXED_EM-F2	123	0.9385050071623282
ALL	NMC_NC_NOTFIXED_EM-F2	131	0.9491506643192871
ALL	NMC_NC_NOTFIXED_EM-F2	132	0.9472185214933138
ALL	NMC_NC_NOTFIXED_EM-F2	134	0.9168212556422156
ALL	NMC_NC_NOTFIXED_EM-F2	137	0.9367604655191163
ALL	NMC_NC_NOTFIXED_EM-F2	138	0.9279708208468318
ALL	NMC_NC_NOTFIXED_EM-F2	139	0.9261646052090415
ALL	NMC_NC_NOTFIXED_EM-F2	146	0.9270727692309831
ALL	NMC_NC_NOTFIXED_EM-F2	147	0.9669625038794438
ALL	NMC_NC_NOTFIXED_EM-F2	148	0.9377705607769014
ALL	NMC_NC_NOTFIXED_EM-F2	149	0.9283760108278537
ALL	NMC_NC_NOTFIXED_EM-F2	150	0.932134256571092
ALL	NMC_NC_NOTFIXED_EM-F2	152	0.8989224090789731
ALL	NMC_NC_NOTFIXED_EM-F2	153	0.9251960550714693
ALL	NMC_NC_NOTFIXED_EM-F2	161	0.93629943430379
ALL	NMC_NC_NOTFIXED_EM-F2	162	0.9310008065349112
