0.0015   0.16  0.9815  0.0203  0.0109   0.1   0.0   1.1   0.0   0.0 
0.0015   0.25  1.0030  0.0212  0.0134   0.1   0.0   1.3   0.1   0.1 
0.0015   0.35  0.9675  0.0205  0.0112   0.2   0.0   1.1   0.0   0.0 
0.0015   0.45  1.0330  0.0258  0.0195   0.1   0.0   1.9   0.0   0.0 
0.0015   0.60  0.9912  0.0176  0.0121   0.1   0.0   1.2   0.0   0.0 
0.0030   0.17  1.0080  0.0277  0.0070   0.1   0.0   0.7   0.1   0.1 
0.0030   0.25  0.9824  0.0171  0.0047   0.1   0.0   0.5   0.0   0.0 
0.0030   0.35  0.9825  0.0137  0.0113   0.2   0.0   1.1   0.0   0.0 
0.0030   0.45  0.9736  0.0129  0.0099   0.2   0.0   1.0   0.0   0.0 
0.0030   0.63  0.9704  0.0118  0.0057   0.2   0.0   0.6   0.0   0.0 
0.0030   0.88  0.9921  0.0108  0.0073   0.1   0.0   0.7   0.0   0.0 
0.0030   1.12  0.9959  0.0116  0.0078   0.1   0.0   0.8   0.0   0.0 
0.0050   0.16  1.0050  0.0615  0.0030   0.2   0.0   0.2   0.0   0.0 
0.0050   0.25  1.0000  0.0250  0.0037   0.1   0.0   0.3  -0.1  -0.1 
0.0050   0.35  1.0140  0.0208  0.0043   0.2   0.0   0.4  -0.1  -0.1 
0.0050   0.45  0.9945  0.0172  0.0046   0.2   0.0   0.4   0.0   0.0 
0.0050   0.61  0.9795  0.0092  0.0094   0.2   0.0   0.9   0.0   0.0 
0.0050   0.88  0.9966  0.0157  0.0032   0.2   0.0   0.2   0.0   0.0 
0.0050   1.13  0.9893  0.0137  0.0033   0.2   0.0   0.3   0.0   0.0 
0.0050   1.38  0.9959  0.0128  0.0032   0.1   0.0   0.3   0.0   0.0 
0.0050   1.71  0.9842  0.0098  0.0048   0.1   0.0   0.5   0.0   0.0 
0.0080   0.16  0.9817  0.0547  0.0041   0.2  -0.3   0.2   0.0   0.0 
0.0080   0.25  1.0110  0.0250  0.0030   0.1   0.0   0.2   0.1   0.1 
0.0080   0.35  0.9993  0.0213  0.0028   0.2   0.0   0.2   0.0   0.0 
0.0080   0.45  1.0200  0.0180  0.0035   0.2   0.0   0.3  -0.1  -0.1 
0.0080   0.64  0.9618  0.0091  0.0036   0.2   0.0   0.3   0.0   0.0 
0.0080   0.86  0.9775  0.0083  0.0051   0.2   0.0   0.5   0.0   0.0 
0.0080   1.12  0.9642  0.0088  0.0054   0.2   0.0   0.5   0.0   0.0 
0.0080   1.37  0.9714  0.0100  0.0045   0.2   0.0   0.4   0.0   0.0 
0.0080   1.75  0.9891  0.0083  0.0020   0.1   0.0   0.2   0.0   0.0 
0.0080   2.24  0.9750  0.0086  0.0023   0.1   0.0   0.2   0.0   0.0 
0.0080   2.73  0.9837  0.0097  0.0042   0.2   0.0   0.4   0.0   0.0 
0.0080   3.46  0.9924  0.0122  0.0084   0.3   0.0   0.8   0.0   0.0 
0.0125   0.16  0.9683  0.0543  0.0065   0.2  -0.6   0.2   0.0   0.0 
0.0125   0.26  1.0080  0.0320  0.0034   0.2  -0.2   0.2   0.0   0.0 
0.0125   0.35  0.9530  0.0233  0.0026   0.2  -0.1   0.2   0.0   0.0 
0.0125   0.45  0.9690  0.0205  0.0022   0.2   0.0   0.2   0.0   0.0 
0.0125   0.62  0.9872  0.0127  0.0023   0.2   0.1   0.1   0.0   0.0 
0.0125   0.88  0.9680  0.0108  0.0025   0.2   0.0   0.1   0.0   0.0 
0.0125   1.12  0.9624  0.0092  0.0035   0.2   0.0   0.3   0.0   0.0 
0.0125   1.37  0.9797  0.0098  0.0035   0.2   0.0   0.3   0.0   0.0 
0.0125   1.74  0.9747  0.0072  0.0030   0.2   0.0   0.2   0.0   0.0 
0.0125   2.23  0.9738  0.0085  0.0041   0.2   0.0   0.4   0.0   0.0 
0.0125   2.74  0.9813  0.0103  0.0016   0.1   0.0   0.1   0.0   0.0 
0.0125   3.46  0.9844  0.0087  0.0022   0.1   0.0   0.2   0.0   0.0 
0.0125   4.47  0.9734  0.0095  0.0043   0.2   0.0   0.4   0.0   0.0 
0.0125   5.41  0.9821  0.0134  0.0058   0.1   0.0   0.6   0.0   0.0 
0.0175   0.25  0.9573  0.0402  0.0064   0.2  -0.6   0.2   0.0   0.0 
0.0175   0.35  0.9747  0.0301  0.0033   0.2  -0.2   0.2   0.0   0.0 
0.0175   0.45  1.0070  0.0268  0.0028   0.2  -0.1   0.2  -0.1  -0.1 
0.0175   0.62  0.9939  0.0161  0.0025   0.2   0.1   0.1   0.0   0.0 
0.0175   0.88  0.9645  0.0155  0.0021   0.2   0.0   0.1   0.0   0.0 
0.0175   1.12  0.9685  0.0129  0.0026   0.2   0.0   0.1   0.0   0.0 
0.0175   1.37  0.9834  0.0119  0.0026   0.2   0.0   0.1   0.0   0.0 
0.0175   1.75  0.9925  0.0084  0.0025   0.2   0.0   0.2   0.0   0.0 
0.0175   2.24  0.9763  0.0087  0.0022   0.2   0.0   0.1   0.0   0.0 
0.0175   2.73  0.9680  0.0098  0.0020   0.1   0.0   0.1   0.0   0.0 
0.0175   3.48  0.9761  0.0092  0.0018   0.2   0.0   0.1   0.0   0.0 
0.0175   4.47  0.9716  0.0100  0.0028   0.1   0.0   0.3   0.0   0.0 
0.0175   5.49  0.9817  0.0143  0.0027   0.2   0.0   0.2   0.0   0.0 
0.0175   6.83  0.9942  0.0107  0.0040   0.1   0.0   0.4   0.0   0.0 
0.025   0.26  0.9493  0.0375  0.0063   0.2  -0.6   0.1   0.0   0.0 
0.025   0.35  0.9601  0.0287  0.0064   0.2  -0.6   0.2   0.0   0.0 
0.025   0.45  0.9408  0.0313  0.0037   0.2  -0.3   0.2   0.0   0.0 
0.025   0.62  0.9620  0.0131  0.0022   0.2  -0.1   0.1   0.0   0.0 
0.025   0.86  0.9585  0.0154  0.0020   0.2   0.0   0.1   0.0   0.0 
0.025   1.13  0.9631  0.0124  0.0023   0.2   0.0   0.1   0.0   0.0 
0.025   1.37  0.9849  0.0107  0.0027   0.3   0.0   0.1   0.0   0.0 
0.025   1.74  0.9802  0.0076  0.0023   0.2   0.0   0.1   0.0   0.0 
0.025   2.24  0.9677  0.0071  0.0020   0.2   0.0   0.1   0.0   0.0 
0.025   2.74  0.9581  0.0074  0.0018   0.2   0.0   0.1   0.0   0.0 
