*******************************************************************************************
SetName = CMS1JET276TEV
APPLgridName = CMS1JET276TEV-R07_y_05-10.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.5)   (0.5,1.0)  (0.5,0.5)    (1,2.0)   (2.0,1.0)  (2.0,2.0) 
*******************************************************************************************
0	 2.24	-8.01	4.09e+03
1	 3.04	-8.68	1.93e+03
2	 3.23	-8.93	796
3	 3.67	-9.38	311
4	 3.65	-9.51	124
5	 4.21	-10	53.5
6	 4.34	-10.3	23.7
7	 4.52	-10.5	10.7
8	 4.75	-10.9	4.91
9	 4.73	-11	2.24
10	 5.15	-11.5	1.05
11	 5.27	-11.8	0.483
12	 5.21	-11.9	0.217
13	 5.86	-12.4	0.0983
14	 5.48	-12.4	0.0429
15	 6.67	-13.1	0.0185
16	 6.71	-13.3	0.00748
17	 7.28	-13.7	0.00297
