*******************************************************************************************
SetName = CMSJETS11
APPLgridName = CMSJETS2011-R07-y_05_10.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.5)   (0.5,1.0)  (0.5,0.5)    (1,2.0)   (2.0,1.0)  (2.0,2.0) 
*******************************************************************************************
0	 3.77	-7.46	2.58e+03
1	 3.89	-7.72	1.17e+03
2	 3.71	-7.76	557
3	 3.9	-8.02	280
4	 3.9	-8.15	144
5	 3.98	-8.31	75.6
6	 3.96	-8.41	40.5
7	 4.02	-8.55	22.1
8	 4.06	-8.67	12.3
9	 4.13	-8.82	6.88
10	 4.18	-8.95	3.9
11	 4.24	-9.08	2.25
12	 4.25	-9.18	1.29
13	 4.36	-9.36	0.741
14	 4.3	-9.39	0.429
15	 4.36	-9.54	0.249
16	 4.5	-9.76	0.144
17	 4.51	-9.84	0.083
18	 4.81	-10.1	0.0479
19	 4.59	-10.1	0.0271
20	 5.06	-10.4	0.0155
21	 4.99	-10.4	0.00862
22	 5.42	-10.7	0.00478
23	 5.39	-10.8	0.00258
24	 5.57	-11	0.00137
25	 5.99	-11.3	0.000714
26	 6.16	-11.5	0.000361
27	 6.27	-11.7	0.000176
28	 6.78	-12	8.39e-05
29	 7.01	-12.4	1.53e-05
