*******************************************************************************************
SetName = CDFR2KT
APPLgridName = NA
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 20/01/2017
CodeUsed = fastNLO
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.5)   (0.5,1.0)  (0.5,0.5)    (1,2.0)   (2.0,1.0)  (2.0,2.0) 
*******************************************************************************************
1 5.31868 -10.25 1.36180319919E+01
2 5.56484 -10.626 6.11006619439E+00
3 5.51167 -10.8009 2.62934415221E+00
4 5.60583 -11.0409 1.12956299352E+00
5 5.6507 -11.222 4.81954448656E-01
6 5.75038 -11.462 2.02954478102E-01
7 5.77754 -11.6389 8.21654441493E-02
8 5.89488 -11.8633 3.23037965475E-02
9 5.92938 -12.046 1.20617209495E-02
10 6.01505 -12.253 4.44065837442E-03
11 6.33943 -12.5079 1.55168200732E-03
12 6.55651 -12.7646 5.00256927724E-04
13 6.87857 -13.1079 1.49155438948E-04
14 7.30279 -13.5495 3.90847969239E-05
15 7.80613 -14.061 8.66318148220E-06
16 8.48459 -14.681 1.48612691917E-06
17 10.4922 -15.7558 9.00849460797E-08
18 5.43418 -10.3951 1.31687212463E+01
19 5.49662 -10.6445 5.86669639137E+00
20 5.55047 -10.8822 2.52347071296E+00
21 5.59829 -11.0804 1.07861599071E+00
22 5.66372 -11.2946 4.58058921130E-01
23 5.73215 -11.5195 1.91775378354E-01
24 5.76926 -11.6916 7.72989825444E-02
25 5.83899 -11.8959 3.00957654997E-02
26 5.89388 -12.1124 1.11139086439E-02
27 5.93734 -12.326 4.02294274222E-03
28 6.16199 -12.5608 1.37135632407E-03
29 6.46488 -12.8738 4.28736034428E-04
30 6.7561 -13.2185 1.22161779381E-04
31 7.05873 -13.6152 3.00299280614E-05
32 7.54135 -14.1116 6.12430582264E-06
33 8.06269 -14.6572 9.36402278614E-07
34 10.1111 -15.7515 4.80539743492E-08
35 5.56477 -10.5612 1.16601612666E+01
36 5.52641 -10.7446 5.12184723575E+00
37 5.54693 -10.9856 2.17199963100E+00
38 5.62724 -11.2165 9.16490162734E-01
39 5.63764 -11.413 3.82474903658E-01
40 5.67709 -11.6243 1.57058248202E-01
41 5.71097 -11.8572 6.15335297836E-02
42 5.71888 -12.0969 2.29778933266E-02
43 5.68311 -12.3172 8.00466336412E-03
44 5.6455 -12.5506 2.67849567657E-03
45 5.59277 -12.8029 8.17462019810E-04
46 5.54615 -13.0345 2.18054725338E-04
47 5.7051 -13.3504 5.03135186836E-05
48 5.43139 -13.5189 9.16752198622E-06
49 5.54467 -13.8886 1.24902106871E-06
50 5.64419 -14.3952 1.05992084479E-07
51 5.45241 -10.6699 9.39414291274E+00
52 5.50805 -10.918 4.05910657960E+00
53 5.50752 -11.1504 1.68076751627E+00
54 5.51886 -11.3998 6.86283039114E-01
55 5.48488 -11.6384 2.74475417696E-01
56 5.3787 -11.8307 1.06159904242E-01
57 5.34355 -12.0897 3.84135247679E-02
58 5.19856 -12.2748 1.28462326936E-02
59 5.00804 -12.443 3.83041945817E-03
60 4.82254 -12.5841 1.04739573368E-03
61 4.57451 -12.6369 2.44955229636E-04
62 4.23013 -12.5974 4.57680053413E-05
63 3.89096 -12.541 6.64485401167E-06
64 3.6527 -12.5441 6.45824322693E-07
65 5.26505 -10.9023 6.43252391653E+00
66 5.21886 -11.1769 2.63718786285E+00
67 5.07475 -11.4096 1.01448478796E+00
68 4.91542 -11.6465 3.75311185000E-01
69 4.60988 -11.788 1.31223372988E-01
70 4.37424 -11.9605 4.26558302482E-02
71 3.93021 -11.9517 1.20863806376E-02
72 3.42443 -11.8215 2.94113176783E-03
73 2.96218 -11.5446 5.73232128477E-04
74 2.35066 -10.9111 9.00009917853E-05
75 1.51749 -10.241 1.01368567793E-05
76 -0.342181 -10.5699 6.16665512074E-07
