*******************************************************************************************
SetName = CMSJETS11
APPLgridName = CMSJETS2011-R07-y_00_05.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.5)   (0.5,1.0)  (0.5,0.5)    (1,2.0)   (2.0,1.0)  (2.0,2.0) 
*******************************************************************************************
0	 3.87	-7.46	2.8e+03
1	 3.77	-7.59	1.27e+03
2	 3.81	-7.79	611
3	 3.81	-7.92	307
4	 3.92	-8.12	159
5	 4	-8.29	84.3
6	 3.92	-8.34	45.3
7	 4.02	-8.51	24.9
8	 4.21	-8.73	14
9	 4	-8.66	7.83
10	 4.2	-8.88	4.5
11	 4.27	-9.01	2.62
12	 4.2	-9.03	1.51
13	 4.3	-9.19	0.881
14	 4.49	-9.41	0.522
15	 4.53	-9.52	0.308
16	 4.52	-9.58	0.181
17	 4.67	-9.74	0.107
18	 5.01	-9.97	0.0633
19	 5.17	-10.1	0.0372
20	 5.25	-10.2	0.0218
21	 5.56	-10.5	0.0127
22	 5.69	-10.6	0.00731
23	 6.3	-11	0.00421
24	 6.41	-11.1	0.00236
25	 6.56	-11.3	0.0013
26	 7.07	-11.6	0.000715
27	 7.4	-11.9	0.00038
28	 7.72	-12.2	0.000198
29	 8.34	-12.6	0.000101
30	 8.51	-12.8	4.9e-05
31	 9.3	-13.3	1.67e-05
32	 10.4	-14	2.29e-06
