********************************************************************************
SetName:     ATLAS_WMU_8TEV
Author:      Emanuele R. Nocera <enocera@ed.ac.uk>
Date:        March 2021
CodesUsed:   DYNNLO
TheoryInput: QCD NNLO
PDFset:      NNPDF31_nnlo_as_0118
Warnings:    
********************************************************************************
0.99087	0.00000
0.99033	0.00000
0.99073	0.00000
0.98816	0.00000
0.99142	0.00000
0.98833	0.00000
0.98775	0.00000
0.99112	0.00000
0.99191	0.00000
0.98576	0.00000
0.98881	0.00000
0.98427	0.00000
0.98053	0.00000
0.98382	0.00000
0.98331	0.00000
0.98623	0.00000
0.98516	0.00000
0.98377	0.00000
0.98733	0.00000
0.99123	0.00000
0.98774	0.00000
0.99687	0.00000
