********************************************************************************
SetName:     CMSDY2D12-BIN1
Author:      Alberto Guffanti <alberto.guffanti@unito.it>
Date:        2016-02-02
CodesUsed:   FEWZ 3.1b2
TheoryInput: NNLO QCD (Input cards in external/FEWZ_3.1.b2/bin/InputCards)
PDFset:      NNPDF30_nnlo_as_0118
Warnings:    
******************************************************************************** 0.00000
1.68584607915 0.00000
1.68717887314 0.00000
1.68008447896 0.00000
1.67927001453 0.00000
1.68950591884 0.00000
1.69145622873 0.00000
1.69078258268 0.00000
1.69415516521 0.00000
1.69787645853 0.00000
1.70932659081 0.00000
1.70612621391 0.00000
1.72106881958 0.00000
1.72723501945 0.00000
1.72688740187 0.00000
1.74708532827 0.00000
1.74811878377 0.00000
1.7545788484 0.00000
1.75782210313 0.00000
1.77594867899 0.00000
1.78486299439 0.00000
1.8055517481 0.00000
1.80086516435 0.00000
1.801173769 0.00000
1.81353435552 0.00000
1.10025667205 0.00000
1.11243938916 0.00000
1.11040754795 0.00000
1.10609129024 0.00000
1.11710150608 0.00000
1.120014715 0.00000
1.10913536555 0.00000
1.1165772421 0.00000
1.11507881272 0.00000
1.11732628082 0.00000
1.11953638665 0.00000
1.11894533354 0.00000
1.11561137431 0.00000
1.11732697404 0.00000
1.11321607221 0.00000
1.13207336278 0.00000
1.1242318286 0.00000
1.11677216566 0.00000
1.09735142005 0.00000
1.0900829694 0.00000
1.09829913495 0.00000
1.12166811644 0.00000
1.11463913941 0.00000
1.06594990144 0.00000
0.964580522909 0.00000
0.976126937121 0.00000
0.972778111373 0.00000
0.967480108815 0.00000
0.980991730782 0.00000
0.985313949731 0.00000
0.981322519694 0.00000
0.976597505207 0.00000
0.988856462975 0.00000
0.979657947734 0.00000
0.980123978075 0.00000
1.00310994618 0.00000
0.963270249829 0.00000
0.9850457808 0.00000
0.967115312573 0.00000
0.98880431525 0.00000
0.971796570451 0.00000
0.993316337769 0.00000
1.02531923116 0.00000
1.06420881615 0.00000
0.972483277184 0.00000
1.04589791464 0.00000
1.02563542605 0.00000
1.0690051967052 0.00000
0.978046208882 0.00000
0.989686140127 0.00000
0.984994568384 0.00000
0.993717516333 0.00000
0.992149481659 0.00000
0.990854353397 0.00000
0.99583611636 0.00000
0.986762705058 0.00000
0.982852608993 0.00000
0.986599038428 0.00000
0.996213031662 0.00000
0.985494964737 0.00000
1.00378511958 0.00000
1.03453772667 0.00000
1.0120062147 0.00000
0.968727599304 0.00000
1.01626335025 0.00000
1.00126033701 0.00000
0.992405698511 0.00000
0.952370265546 0.00000
0.980319622016 0.00000
0.979630533493 0.00000
0.941641345768 0.00000
1.011769943126 0.00000
0.997540675357 0.00000
1.00513304747 0.00000
0.999313674183 0.00000
0.995120187903 0.00000
0.993799537054 0.00000
0.988727759555 0.00000
0.993728229292 0.00000
1.00930325473 0.00000
0.988575296152 0.00000
1.00898774749 0.00000
0.99469096315 0.00000
1.00928932717 0.00000
1.0068148412 0.00000
1.00258457525 0.00000
1.01221413774 0.00000
1.0400540299 0.00000
0.993498269851 0.00000
1.01588451617 0.00000
1.03218470634 0.00000
0.970679901286 0.00000
1.06037188466 0.00000
1.03652870994 0.00000
1.01570111413 0.00000
1.042839252483 0.00000
1.01924065693 0.00000
1.0146304004 0.00000
1.01023337253 0.00000
1.01925091614 0.00000
1.01793757395 0.00000
1.01842355779 0.00000
1.0228523687 0.00000
1.010991003 0.00000
1.02289398018 0.00000
1.01753167871 0.00000
1.03145339767 0.00000
1.05148885052 0.00000
