********************************************************************************
SetName:     LHCBWZMU7TEV-Z
Author:      Alberto Guffanti <alberto.guffanti@unito.it>
Date:        2016-06-07
CodesUsed:   FEWZ 3.1b2
TheoryInput: 
PDFset:      NNPDF30_nnlo_as_0118
Warnings:    
********************************************************************************
1.139636407128334 0.00000
1.0479499027510764 0.00000
1.001369192391491 0.00000
1.009639379868618 0.00000
1.005449414444484 0.00000
1.0059939972443193 0.00000
1.003842309195433 0.00000
0.9949529737266062 0.00000
0.9920742268581713 0.00000
0.9920949663874471 0.00000
0.980038005812567 0.00000
0.9729205530813554 0.00000
0.9931899484361589 0.00000
0.9771271059335204 0.00000
0.9885476032752017 0.00000
0.9748929021521299 0.00000
0.9811173687286068 0.00000
0.9530276722063104 0.00000
1.0079497380686808 0.00000
0.994628692773718 0.00000
0.9960297249245174 0.00000
0.989732246217774 0.00000
0.9923510473725752 0.00000
0.9843218559215737 0.00000
0.9770190998522019 0.00000
0.9833746796082088 0.00000
1.0075152964584748 0.00000
1.013892148545224 0.00000
0.996727676763255 0.00000
0.9780648264341126 0.00000
0.984325762023435 0.00000
0.9853349294598541 0.00000
0.9699707234227589 0.00000
