********************************************************************************
SetName:     CMSDY2D12
Author:      Alberto Guffanti <alberto.guffanti@unito.it>
Date:        2016-06-30
CodesUsed:   FEWZ 3.1b2
TheoryInput: 
PDFset:      NNPDF30_nnlo_as_0118
Warnings:    Smoothed C factors with 4th deg. poly
******************************************************************************** 0.00000
1.68654501451 0.00000
1.68394940497 0.00000
1.68297526034 0.00000
1.68345262447 0.00000
1.68518092964 0.00000
1.68795274272 0.00000
1.69157301756 0.00000
1.69587385384 0.00000
1.70072476235 0.00000
1.70603843662 0.00000
1.71177203097 0.00000
1.71792394497 0.00000
1.72452611428 0.00000
1.73163180789 0.00000
1.73929893177 0.00000
1.74756883894 0.00000
1.75644064587 0.00000
1.76584105536 0.00000
1.77558968577 0.00000
1.78535990667 0.00000
1.79463518088 0.00000
1.80266091289 0.00000
1.80839180375 0.00000
1.81043471225 0.00000
1.09863889711 0.00000
1.11139746198 0.00000
1.11466441094 0.00000
1.11373899865 0.00000
1.11191273744 0.00000
1.11094211652 0.00000
1.11146756134 0.00000
1.11337863344 0.00000
1.11612547048 0.00000
1.11897646673 0.00000
1.12122219376 0.00000
1.12232556157 0.00000
1.12201821993 0.00000
1.12034320016 0.00000
1.11764379712 0.00000
1.11449869166 0.00000
1.11160331326 0.00000
1.10959744306 0.00000
1.10883905724 0.00000
1.10912441069 0.00000
1.10935436097 0.00000
1.1071469327 0.00000
1.09839612215 0.00000
1.07677694226 0.00000
0.956718190499 0.00000
0.982697944606 0.00000
0.983443523903 0.00000
0.976069335462 0.00000
0.969981759887 0.00000
0.969011818966 0.00000
0.97326789261 0.00000
0.980708485077 0.00000
0.988435040485 0.00000
0.993704807604 0.00000
0.994663753948 0.00000
0.990799529134 0.00000
0.983114477547 0.00000
0.974018700276 0.00000
0.966943166344 0.00000
0.965672873222 0.00000
0.97340005663 0.00000
0.991497449624 0.00000
1.01801159097 0.00000
1.04587618279 0.00000
1.06084549754 0.00000
1.03914783421 0.00000
0.94485902383 0.00000
0.726995984333 0.00000
0.982572524166 0.00000
0.981477286399 0.00000
0.986587137871 0.00000
0.992012927283 0.00000
0.994978442163 0.00000
0.994881592972 0.00000
0.992484610261 0.00000
0.989233254876 0.00000
0.98670504121 0.00000
0.986186473502 0.00000
0.98837929519 0.00000
0.993235751305 0.00000
0.999922863919 0.00000
1.00691572064 0.00000
1.01221977615 0.00000
1.0137221668 0.00000
1.00967203826 0.00000
0.999289886182 0.00000
0.983505909952 0.00000
0.965827379477 0.00000
0.953335015011 0.00000
0.957808380039 0.00000
0.996980287206 0.00000
1.09592021729 0.00000
1.01340891011 0.00000
0.984481692785 0.00000
0.985086381887 0.00000
0.995609096584 0.00000
1.00507689591 0.00000
1.0088156136 0.00000
1.00641071534 0.00000
0.999971178584 0.00000
0.992696394812 0.00000
0.987746094253 0.00000
0.987413293133 0.00000
0.992600263377 0.00000
1.00259752481 0.00000
1.01516585984 0.00000
1.0269213506 0.00000
1.03402343862 0.00000
1.03316600696 0.00000
1.02287148479 0.00000
1.00508797452 0.00000
0.987089401363 0.00000
0.983678685413 0.00000
1.01969393618 0.00000
1.13281766963 0.00000
1.37668904771 0.00000
1.01953647332 0.00000
1.01306314979 0.00000
1.01342784922 0.00000
1.01627225853 0.00000
1.01882436669 0.00000
1.01973783502 0.00000
1.01892480187 0.00000
1.01738212144 0.00000
1.01701103696 0.00000
1.02043028812 0.00000
1.03078265275 0.00000
1.05153492279 0.00000
