********************************************************************************
SetName: CMS_1JET_8TEV
Author: Emanuele R. Nocera enocera@nikhef.nl
Date: Sep 2019
CodesUsed: K-factors provided by J. Pires et al.
TheoryInput: NNPDF3.1 with alphas(MZ)=0.118
PDFset: NNPDF31_nnlo_as_0118
Warnings: 
********************************************************************************
1.12412 0.05161
1.11153 0.04154 
1.01787 0.03913
1.09082 0.03071
1.04882 0.02678
1.04709 0.02639
1.02739 0.02221
1.08078 0.01964
1.03650 0.01582
1.05675 0.01479
1.07901 0.01197
1.05692 0.00917
1.05392 0.00822
1.07217 0.00789
1.06106 0.00807
1.07250 0.00748
1.08623 0.00713
1.07775 0.00714
1.06499 0.00667
1.08394 0.00638
1.07552 0.00614
1.08560 0.00615
1.07720 0.00596
1.07520 0.00579
1.08945 0.00541
1.08354 0.00526
1.09680 0.00538
1.08904 0.00514
1.10198 0.00515
1.09686 0.00510 
1.09621 0.00485
1.09844 0.00486
1.11210 0.00489
1.10951 0.00481
1.12189 0.00473
1.11540 0.00461
1.12981 0.00452
1.12337 0.00472
1.13546 0.00456
1.13697 0.00439
1.14943 0.00433
1.15960 0.00447
1.16246 0.00470
1.18183 0.00298
1.20164 0.00283
1.24478 0.00422
1.05509 0.05634
1.07406 0.04373
1.01553 0.04130
1.03934 0.03255
1.08997 0.02778
1.06634 0.02824
1.04335 0.02391
1.07800 0.02050
1.05517 0.01674
1.06773 0.01652
1.05003 0.01310
1.07361 0.01051
1.06643 0.00953
1.06513 0.00878
1.07779 0.00863
1.06168 0.00818
1.06624 0.00739
1.07441 0.00747
1.07193 0.00713
1.07812 0.00680
1.07919 0.00662
1.08652 0.00654
1.08746 0.00628
1.08247 0.00599
1.09058 0.00559
1.08957 0.00553
1.09772 0.00551
1.10416 0.00548
1.08999 0.00551
1.10596 0.00534
1.09715 0.00511
1.11116 0.00528
1.10450 0.00526
1.11153 0.00515
1.10737 0.00513
1.11711 0.00525
1.12633 0.00515
1.11250 0.00516
1.13020 0.00498
1.14015 0.00531
1.12880 0.00559
1.14905 0.00571
1.14837 0.00662
1.16187 0.00429
1.18315 0.00498
1.21699 0.00812
1.13876 0.05950
1.06471 0.04530
1.04295 0.04232
1.03869 0.03461
1.07045 0.02960
1.06101 0.02905
1.08679 0.02384
1.06677 0.02092
1.07563 0.01731
1.07446 0.01626
1.03758 0.01390
1.08171 0.01116
1.06312 0.00973
1.06111 0.00935
1.06995 0.00899
1.07190 0.00805
1.08631 0.00775
1.06584 0.00744
1.08985 0.00728
1.08405 0.00712
1.08347 0.00644
1.09185 0.00615
1.08501 0.00621
1.08348 0.00620
1.09505 0.00585
1.08813 0.00598
1.09348 0.00607
1.09103 0.00575
1.08630 0.00576
1.10107 0.00596
1.09591 0.00567
1.09558 0.00588
1.10643 0.00597
1.10383 0.00600
1.10647 0.00640
1.09132 0.00679
1.11082 0.00705
1.09812 0.00760
1.11558 0.00831
1.10474 0.01102
1.11024 0.01007
1.10984 0.01192
1.14353 0.01399
1.13331 0.01433
1.15900 0.02216
1.05638 0.05833
1.06591 0.04600
0.99256 0.04627
1.02924 0.03585
1.04653 0.03000
1.11799 0.02875
1.02607 0.02475
1.04027 0.02178
1.05580 0.01774
1.04785 0.01735
1.07330 0.01438
1.07155 0.01136
1.07786 0.01012
1.06226 0.01175
1.06547 0.00892
1.06332 0.00882
1.07902 0.00812
1.06351 0.00792
1.07496 0.00769
1.08169 0.00759
1.08563 0.00708
1.08165 0.00718
1.07776 0.00702
1.09409 0.00675
1.07110 0.00655
1.08707 0.00701
1.09052 0.00726
1.06797 0.00724
1.08357 0.00767
1.06958 0.00823
1.08544 0.00847
1.07545 0.00907 
1.09124 0.01006
1.07267 0.01143
1.07474 0.01255
1.08584 0.01465
1.08534 0.01813
1.06610 0.02426
1.06622 0.03590
1.10052 0.05515
1.06779 0.06639
1.05255 0.06031
1.03538 0.04868
1.08507 0.04513
0.99946 0.03761
1.09268 0.03079
1.03924 0.02929
1.05683 0.02576
1.10220 0.02330
1.05457 0.01793
1.03265 0.01837
1.06537 0.01469
1.06343 0.01171
1.05985 0.01045
1.08164 0.01004
1.06432 0.00950
1.07564 0.00949
1.06709 0.00925
1.07684 0.00921
1.07294 0.00901
1.06341 0.00904
1.08154 0.00873
1.07085 0.00920
1.08156 0.00988
1.06139 0.01045
1.08975 0.01092
1.06254 0.01202
1.05381 0.01338
1.06117 0.01502
1.05625 0.01733
1.04377 0.01916
1.03809 0.02623
1.06611 0.03691
1.05577 0.06387
1.05318 0.07875
1.03335 0.06613
1.00894 0.04971
1.08738 0.04893
1.05292 0.03811
1.06700 0.03262
1.05681 0.03320
1.10301 0.02759
1.05718 0.02448
1.06902 0.02063
1.08434 0.01940
1.09982 0.01546
1.06084 0.01295
1.07073 0.01190
1.06068 0.01191
1.05554 0.01223
1.07466 0.01238
1.05881 0.01249
1.05743 0.01291
1.06594 0.01351
1.06633 0.01578
1.03020 0.01655
1.04951 0.01895
1.01810 0.02129
1.02244 0.02610
1.03598 0.03635
1.01242 0.04593
0.98181 0.08009
