********************************************************************************
SetName:     CMSDY2D12-BIN1
Author:      Alberto Guffanti <alberto.guffanti@unito.it>
Date:        2016-02-02
CodesUsed:   FEWZ 3.1b2
TheoryInput: NLO QCD + EW1 (Pure EW, ISR, ISRxFSR)
PDFset:      NNPDF30_nlo_as_0118
Warnings:    Data are corrected for FSR
********************************************************************************
1.00232803986 0.00000
1.00228407664 0.00000
1.00171871244 0.00000
1.00244839799 0.00000
1.00158304624 0.00000
1.00200237804 0.00000
1.0025920182 0.00000
1.00028583486 0.00000
1.00463216967 0.00000
1.00064213518 0.00000
1.00233921209 0.00000
1.00319263131 0.00000
1.00189259829 0.00000
1.00317338101 0.00000
1.00207642524 0.00000
1.00239609588 0.00000
1.00269725501 0.00000
1.00173790704 0.00000
1.00227964844 0.00000
1.00168634363 0.00000
1.00525069511 0.00000
1.00156589492 0.00000
1.00413057288 0.00000
1.00230546115 0.00000
1.00943374072 0.00000
1.01513628044 0.00000
1.01403401891 0.00000
1.01133470261 0.00000
1.01327597646 0.00000
1.00970267914 0.00000
1.01496980082 0.00000
1.01448070037 0.00000
1.01484324878 0.00000
1.01519466644 0.00000
1.00930582516 0.00000
1.01299289882 0.00000
1.01281449447 0.00000
1.01215772757 0.00000
1.0099290806 0.00000
1.01549618465 0.00000
1.01092469426 0.00000
1.015016868 0.00000
1.01605268856 0.00000
1.01467735361 0.00000
1.01431843189 0.00000
1.01692143138 0.00000
1.00376824296 0.00000
1.00759191437 0.00000
1.03331832687 0.00000
1.03951181599 0.00000
1.03813930087 0.00000
1.03587964935 0.00000
1.03948370689 0.00000
1.03750935322 0.00000
1.04139619751 0.00000
1.03697162525 0.00000
1.03582541349 0.00000
1.0363889202 0.00000
1.038691854 0.00000
1.04049921341 0.00000
1.03781737647 0.00000
1.037843947 0.00000
1.03845303972 0.00000
1.04201679923 0.00000
1.04180218109 0.00000
1.03987160463 0.00000
1.04765920018 0.00000
1.04604268064 0.00000
1.04559043058 0.00000
1.04646999606 0.00000
1.05623045095 0.00000
1.00062889861 0.00000
1.00176626685 0.00000
0.996996340372 0.00000
0.998661664683 0.00000
0.994343481937 0.00000
1.00075368142 0.00000
0.995105859387 0.00000
0.995261544599 0.00000
1.00342002192 0.00000
0.994757079587 0.00000
1.00266980746 0.00000
0.993430879613 0.00000
0.99349954698 0.00000
0.998664137988 0.00000
0.998342236017 0.00000
0.999577352986 0.00000
0.991511215107 0.00000
0.994405227045 0.00000
0.999100799669 0.00000
0.987996531877 0.00000
0.994135442931 0.00000
0.996504458175 0.00000
0.993189335771 0.00000
0.99305658735 0.00000
1.00620534515 0.00000
0.995645636977 0.00000
0.992812184034 0.00000
0.99777947237 0.00000
0.993434147123 0.00000
0.99791952446 0.00000
0.997719666461 0.00000
0.997356689187 0.00000
0.994971601603 0.00000
0.992611926837 0.00000
1.00029432107 0.00000
0.996568516414 0.00000
0.998202838396 0.00000
0.997025103053 0.00000
0.999947834328 0.00000
0.998921489106 0.00000
0.999075640963 0.00000
0.998649514553 0.00000
0.999402089645 0.00000
0.994721237987 0.00000
1.00515846977 0.00000
0.998063150805 0.00000
0.990978964725 0.00000
1.01512269244 0.00000
1.03034001833 0.00000
0.99360822395 0.00000
0.999724176574 0.00000
0.997891802675 0.00000
0.999475971813 0.00000
1.00073007469 0.00000
1.00424395378 0.00000
1.00399495956 0.00000
0.999467058847 0.00000
1.00322780238 0.00000
1.01784257633 0.00000
0.997863632625 0.00000
0.986571796523 0.00000
