********************************************************************************
SetName: CMS_2JET_3D_8TEV
Author: Emanuele R. Nocera enocera@ed.ac.uk
Date: May 2022
CodesUsed: K-factors provided by A. Huss et al.
TheoryInput: NNPDF34.0 with alphas(MZ)=0.118 (leading colour)
PDFset: NNPDF40_nnlo_as_01180
Warnings: 
********************************************************************************
1.03332	0.00000
1.02966	0.00000
1.03542	0.00000
1.03835	0.00000
1.03617	0.00000
1.04389	0.00000
1.04845	0.00000
1.04750	0.00000
1.05614	0.00000
1.05303	0.00000
1.05518	0.00000
1.06140	0.00000
1.05933	0.00000
1.06256	0.00000
1.06582	0.00000
1.06999	0.00000
1.06598	0.00000
1.07531	0.00000
1.07537	0.00000
1.08168	0.00000
1.08222	0.00000
1.08617	0.00000
1.08783	0.00000
1.09289	0.00000
1.09685	0.00000
1.10333	0.00000
1.10770	0.00000
1.11567	0.00000
1.12041	0.00000
1.12471	0.00000
1.13759	0.00000
1.09820	0.00000
1.09247	0.00000
1.09574	0.00000
1.09745	0.00000
1.10235	0.00000
1.10275	0.00000
1.10535	0.00000
1.09892	0.00000
1.10680	0.00000
1.10668	0.00000
1.11076	0.00000
1.10695	0.00000
1.10567	0.00000
1.11201	0.00000
1.10927	0.00000
1.11153	0.00000
1.10748	0.00000
1.10890	0.00000
1.11076	0.00000
1.12208	0.00000
1.10344	0.00000
1.12709	0.00000
1.10867	0.00000
1.11493	0.00000
1.12761	0.00000
1.13483	0.00000
1.21177	0.00000
1.22778	0.00000
1.18801	0.00000
1.18877	0.00000
1.24592	0.00000
1.18102	0.00000
1.23363	0.00000
1.17557	0.00000
1.24399	0.00000
1.17509	0.00000
1.19775	0.00000
1.28573	0.00000
1.27186	0.00000
1.40950	0.00000
1.04109	0.00000
1.02818	0.00000
1.03666	0.00000
1.03465	0.00000
1.04324	0.00000
1.03820	0.00000
1.04313	0.00000
1.04632	0.00000
1.03924	0.00000
1.05077	0.00000
1.05383	0.00000
1.05422	0.00000
1.04919	0.00000
1.05800	0.00000
1.05704	0.00000
1.05828	0.00000
1.05420	0.00000
1.06909	0.00000
1.06323	0.00000
1.06874	0.00000
1.05908	0.00000
1.06432	0.00000
1.08336	0.00000
1.07691	0.00000
1.08852	0.00000
1.08393	0.00000
1.08735	0.00000
1.07954	0.00000
1.10037	0.00000
1.09198	0.00000
1.09335	0.00000
1.09072	0.00000
1.10119	0.00000
1.10349	0.00000
1.10234	0.00000
1.12241	0.00000
1.11084	0.00000
1.15589	0.00000
1.15122	0.00000
1.19708	0.00000
1.02461	0.00000
1.03739	0.00000
1.04321	0.00000
1.01379	0.00000
1.02827	0.00000
1.05250	0.00000
1.03373	0.00000
1.05716	0.00000
1.04939	0.00000
1.02019	0.00000
1.01162	0.00000
