********************************************************************************
SetName: CMS_2JET_5TEV
Author: Emanuele R. Nocera enocera@ed.ac.uk
Date: Dec 2020
CodesUsed: K-factors provided by J. Pires et al.
TheoryInput: NNPDF3.1 with alphas(MZ)=0.118
PDFset: NNPDF31_nnlo_as_0118
Warnings: 
********************************************************************************
1.27675	  0.00000
0.90158	  0.00000
0.80649	  0.00000
0.80763	  0.00000
0.79409	  0.00000
0.80365	  0.00000
0.83286	  0.00000
0.81951	  0.00000
0.83857	  0.00000
0.81340	  0.00000
0.84213	  0.00000
0.83070	  0.00000
0.84786	  0.00000
0.81874	  0.00000
0.81108	  0.00000
0.80833	  0.00000
0.82158	  0.00000
1.13138	  0.00000
0.87129	  0.00000
0.75696	  0.00000
0.82912	  0.00000
0.81033	  0.00000
0.84784	  0.00000
0.84489	  0.00000
0.87317	  0.00000
0.87075	  0.00000
0.86076	  0.00000
0.88101	  0.00000
0.87020	  0.00000
0.87079	  0.00000
0.85668	  0.00000
0.84367	  0.00000
0.81961	  0.00000
0.85488	  0.00000
0.93766	  0.00000
0.85667	  0.00000
0.85589	  0.00000
0.82224	  0.00000
0.83562	  0.00000
0.85518	  0.00000
0.87392	  0.00000
0.88484	  0.00000
0.88896	  0.00000
0.89210	  0.00000
0.89594	  0.00000
0.87820	  0.00000
0.88305	  0.00000
0.87777	  0.00000
0.84909	  0.00000
0.83727	  0.00000
0.84200	  0.00000
1.01499	  0.00000
1.03938	  0.00000
0.91242	  0.00000
0.79415	  0.00000
0.82402	  0.00000
0.88280	  0.00000
0.89833	  0.00000
0.88905	  0.00000
0.87753	  0.00000
0.89868	  0.00000
0.90512	  0.00000
0.89724	  0.00000
0.88487	  0.00000
0.90357	  0.00000
0.87796	  0.00000
0.85734	  0.00000
0.83347	  0.00000
1.12029	  0.00000
0.92459	  0.00000
0.80350	  0.00000
0.80788	  0.00000
0.85394	  0.00000
0.88008	  0.00000
0.90008	  0.00000
0.92020	  0.00000
0.91594	  0.00000
0.91615	  0.00000
0.91349	  0.00000
0.91293	  0.00000
0.89832	  0.00000
0.88699	  0.00000
0.88486	  0.00000
0.82733	  0.00000
0.91538	  0.00000
