********************************************************************************
SetName: DYE605_sh_30
Author: Emanuele R. Nocera <enocera@ed.ac.uk>
Date: 2022
CodesUsed: Validphys 
TheoryInput: NNPDF4.0 + nNNPDF3.0
PDFset: nNNPDF3.0
Warnings:
********************************************************************************
1.08949	0.00000
1.10467	0.00000
1.12094	0.00000
1.13797	0.00000
1.15725	0.00000
1.17788	0.00000
1.19985	0.00000
1.22347	0.00000
1.24932	0.00000
1.27741	0.00000
1.58058	0.00000
1.62930	0.00000
1.68235	0.00000
1.79492	0.00000
2.05088	0.00000
2.50342	0.00000
3.16332	0.00000
1.10170	0.00000
1.11775	0.00000
1.13542	0.00000
1.15412	0.00000
1.17504	0.00000
1.19719	0.00000
1.22202	0.00000
1.24801	0.00000
1.27660	0.00000
1.30856	0.00000
1.65618	0.00000
1.71224	0.00000
1.77762	0.00000
1.91216	0.00000
2.22907	0.00000
2.80256	0.00000
3.58080	0.00000
4.24274	0.00000
1.11419	0.00000
1.13117	0.00000
1.14996	0.00000
1.16997	0.00000
1.19142	0.00000
1.21483	0.00000
1.24136	0.00000
1.26773	0.00000
1.29796	0.00000
1.33185	0.00000
1.69762	0.00000
1.75668	0.00000
1.82629	0.00000
1.96905	0.00000
2.31033	0.00000
2.95468	0.00000
3.86337	0.00000
4.57287	0.00000
1.12805	0.00000
1.14560	0.00000
1.16481	0.00000
1.18480	0.00000
1.20710	0.00000
1.23073	0.00000
1.25691	0.00000
1.28412	0.00000
1.31406	0.00000
1.34727	0.00000
1.70040	0.00000
1.75650	0.00000
1.82181	0.00000
1.95635	0.00000
2.27670	0.00000
2.88550	0.00000
3.82628	0.00000
4.74572	0.00000
1.14204	0.00000
1.16019	0.00000
1.17932	0.00000
1.19917	0.00000
1.22135	0.00000
1.24488	0.00000
1.26967	0.00000
1.29591	0.00000
1.32450	0.00000
1.35532	0.00000
1.67441	0.00000
1.72509	0.00000
1.78001	0.00000
1.89740	0.00000
2.16874	0.00000
2.67915	0.00000
3.52691	0.00000
4.59427	0.00000
1.15569	0.00000
1.17355	0.00000
1.19225	0.00000
1.21198	0.00000
1.23279	0.00000
1.25494	0.00000
1.27893	0.00000
1.30255	0.00000
1.32906	0.00000
1.35685	0.00000
1.63566	0.00000
1.67879	0.00000
1.72567	0.00000
1.82243	0.00000
2.04939	0.00000
2.48177	0.00000
3.21362	0.00000
4.14560	0.00000
1.28293	0.00000
1.30597	0.00000
1.32902	0.00000
1.35438	0.00000
1.59910	0.00000
1.63922	0.00000
1.67732	0.00000
1.76409	0.00000
1.96227	0.00000
2.33899	0.00000
2.94094	0.00000
3.65065	0.00000

