********************************************************************************
SetName: CF_ATLAS_2JET_7TEV_R04
Author: Emanuele R. Nocera enocera@nikhef.nl
Date: Sep 2019
CodesUsed: K-factors provided by J. Pires et al.
TheoryInput: NNPDF3.1 with alphas(MZ)=0.118
PDFset: NNPDF31_nnlo_as_0118
Warnings: 
********************************************************************************
0.86512 0.00000
0.89171 0.00000
0.91083 0.00000
0.95428 0.00000
0.93402 0.00000
0.92596 0.00000
0.93879 0.00000
0.95578 0.00000
0.95840 0.00000
0.97699 0.00000
0.96172 0.00000
0.96777 0.00000
0.97142 0.00000
0.97626 0.00000 
0.98867 0.00000
0.99000 0.00000
0.98750 0.00000
1.04028 0.00000
1.02564 0.00000
1.01744 0.00000
1.04526 0.00000
0.94789 0.00000
0.96408 0.00000
0.91293 0.00000
0.94956 0.00000
0.95194 0.00000
0.98272 0.00000
0.95671 0.00000
0.96614 0.00000
0.98085 0.00000
0.97344 0.00000
0.97511 0.00000
0.97803 0.00000
0.98376 0.00000
0.99393 0.00000
0.97156 0.00000
0.99471 0.00000
1.01064 0.00000
1.01374 0.00000
1.01293 0.00000
0.99155 0.00000
1.01977 0.00000
0.94647 0.00000
0.97471 0.00000
0.94412 0.00000
0.98053 0.00000
0.97801 0.00000
0.98529 0.00000
0.98031 0.00000
1.00667 0.00000
1.00669 0.00000
0.98965 0.00000
0.97759 0.00000
1.00612 0.00000
0.98935 0.00000
1.01462 0.00000
1.00754 0.00000
1.01050 0.00000
0.99924 0.00000
1.01258 0.00000
0.99773 0.00000
1.01870 0.00000
0.99579 0.00000
1.02855 0.00000
1.02482 0.00000
1.03672 0.00000
1.00934 0.00000
1.02346 0.00000
1.02834 0.00000
1.03044 0.00000
1.03852 0.00000
1.03904 0.00000
1.01115 0.00000
1.04786 0.00000
1.02161 0.00000
1.02506 0.00000
1.00356 0.00000
1.00583 0.00000
1.06963 0.00000
1.05346 0.00000
1.06520 0.00000
1.06242 0.00000
1.08997 0.00000
1.06983 0.00000
1.06069 0.00000
1.00277 0.00000
1.10314 0.00000
1.09943 0.00000
1.11103 0.00000
1.05022 0.00000
