group	dataset	id	replica 1
ALL	NMC_NC_NOTFIXED_EM-F2	45	0.9633802845502043
ALL	NMC_NC_NOTFIXED_EM-F2	46	0.9625262292033049
ALL	NMC_NC_NOTFIXED_EM-F2	58	0.972165716711157
ALL	NMC_NC_NOTFIXED_EM-F2	59	0.9929537093093449
ALL	NMC_NC_NOTFIXED_EM-F2	60	1.0022011261859365
ALL	NMC_NC_NOTFIXED_EM-F2	72	0.9820064622950668
ALL	NMC_NC_NOTFIXED_EM-F2	73	0.9749333678810075
ALL	NMC_NC_NOTFIXED_EM-F2	74	0.9953061284019078
ALL	NMC_NC_NOTFIXED_EM-F2	75	0.9543122170489303
ALL	NMC_NC_NOTFIXED_EM-F2	87	0.97126748577295
ALL	NMC_NC_NOTFIXED_EM-F2	89	0.9469126302203907
ALL	NMC_NC_NOTFIXED_EM-F2	90	0.9639235174865874
ALL	NMC_NC_NOTFIXED_EM-F2	91	0.9230127229614568
ALL	NMC_NC_NOTFIXED_EM-F2	101	0.9669608484916603
ALL	NMC_NC_NOTFIXED_EM-F2	102	0.97076523287237
ALL	NMC_NC_NOTFIXED_EM-F2	105	0.9508466146349819
ALL	NMC_NC_NOTFIXED_EM-F2	116	0.9426874224652126
ALL	NMC_NC_NOTFIXED_EM-F2	117	0.9511320860252076
ALL	NMC_NC_NOTFIXED_EM-F2	118	0.9343952855347739
ALL	NMC_NC_NOTFIXED_EM-F2	119	0.958159194435382
ALL	NMC_NC_NOTFIXED_EM-F2	121	0.9483982833424555
ALL	NMC_NC_NOTFIXED_EM-F2	122	0.927167231863544
ALL	NMC_NC_NOTFIXED_EM-F2	123	0.9591797831399466
ALL	NMC_NC_NOTFIXED_EM-F2	131	0.9457594303738954
ALL	NMC_NC_NOTFIXED_EM-F2	132	0.9437741968272382
ALL	NMC_NC_NOTFIXED_EM-F2	133	0.9303766752037113
ALL	NMC_NC_NOTFIXED_EM-F2	134	0.9314434707890196
ALL	NMC_NC_NOTFIXED_EM-F2	136	0.9388545498743558
ALL	NMC_NC_NOTFIXED_EM-F2	137	0.9328268166267214
ALL	NMC_NC_NOTFIXED_EM-F2	139	0.8961693463074936
ALL	NMC_NC_NOTFIXED_EM-F2	146	0.9131066607795294
ALL	NMC_NC_NOTFIXED_EM-F2	148	0.9452619840590292
ALL	NMC_NC_NOTFIXED_EM-F2	149	0.9275752079005499
ALL	NMC_NC_NOTFIXED_EM-F2	150	0.914202253623981
ALL	NMC_NC_NOTFIXED_EM-F2	151	0.9401828154207418
ALL	NMC_NC_NOTFIXED_EM-F2	152	0.9128246212061178
ALL	NMC_NC_NOTFIXED_EM-F2	154	0.8918249592811271
ALL	NMC_NC_NOTFIXED_EM-F2	162	0.9178088187795762
ALL	NMC_NC_NOTFIXED_EM-F2	164	0.9171692210204746
ALL	NMC_NC_NOTFIXED_EM-F2	165	0.9140085951391747
ALL	NMC_NC_NOTFIXED_EM-F2	166	0.9282054931027467
ALL	NMC_NC_NOTFIXED_EM-F2	167	0.9133644024082743
ALL	NMC_NC_NOTFIXED_EM-F2	168	0.887604797498578
ALL	NMC_NC_NOTFIXED_EM-F2	169	0.9151582449228584
ALL	NMC_NC_NOTFIXED_EM-F2	170	0.8650473549869103
ALL	NMC_NC_NOTFIXED_EM-F2	175	0.9179356332049021
ALL	NMC_NC_NOTFIXED_EM-F2	176	0.929214549633099
ALL	NMC_NC_NOTFIXED_EM-F2	177	0.9057857036889735
ALL	NMC_NC_NOTFIXED_EM-F2	178	0.8753229222890772
ALL	NMC_NC_NOTFIXED_EM-F2	179	0.8873966988326847
ALL	NMC_NC_NOTFIXED_EM-F2	180	0.8893051865886067
ALL	NMC_NC_NOTFIXED_EM-F2	181	0.8804231549516879
ALL	NMC_NC_NOTFIXED_EM-F2	182	0.8765405220043385
ALL	NMC_NC_NOTFIXED_EM-F2	183	0.853610498133968
ALL	NMC_NC_NOTFIXED_EM-F2	184	0.8851633646717588
ALL	NMC_NC_NOTFIXED_EM-F2	185	0.8895626385070202
ALL	NMC_NC_NOTFIXED_EM-F2	189	0.9036304822005471
ALL	NMC_NC_NOTFIXED_EM-F2	191	0.8781984871282604
ALL	NMC_NC_NOTFIXED_EM-F2	192	0.8642536714965812
ALL	NMC_NC_NOTFIXED_EM-F2	193	0.8767769714029141
ALL	NMC_NC_NOTFIXED_EM-F2	194	0.8561037115948406
ALL	NMC_NC_NOTFIXED_EM-F2	197	0.8547709800043488
ALL	NMC_NC_NOTFIXED_EM-F2	203	0.864292374825276
ALL	NMC_NC_NOTFIXED_EM-F2	204	0.8418363039124338
ALL	NMC_NC_NOTFIXED_EM-F2	205	0.8402142843285422
ALL	NMC_NC_NOTFIXED_EM-F2	206	0.8061277704299673
ALL	NMC_NC_NOTFIXED_EM-F2	208	0.8122886641978938
ALL	NMC_NC_NOTFIXED_EM-F2	210	0.8283482296604957
ALL	NMC_NC_NOTFIXED_EM-F2	213	0.809259392030864
ALL	NMC_NC_NOTFIXED_EM-F2	217	0.7757407612346504
ALL	NMC_NC_NOTFIXED_EM-F2	218	0.7970430771890419
ALL	NMC_NC_NOTFIXED_EM-F2	220	0.7845629535651001
ALL	NMC_NC_NOTFIXED_EM-F2	222	0.8077585437761634
ALL	NMC_NC_NOTFIXED_EM-F2	223	0.8218471732132022
ALL	NMC_NC_NOTFIXED_EM-F2	224	0.7547250241820256
ALL	NMC_NC_NOTFIXED_EM-F2	225	0.7457269679675564
ALL	NMC_NC_NOTFIXED_EM-F2	231	0.7568715992188623
ALL	NMC_NC_NOTFIXED_EM-F2	232	0.7202111806582112
ALL	NMC_NC_NOTFIXED_EM-F2	235	0.76834793781275
ALL	NMC_NC_NOTFIXED_EM-F2	236	0.7315474658361085
ALL	NMC_NC_NOTFIXED_EM-F2	238	0.7596674742769146
ALL	NMC_NC_NOTFIXED_EM-F2	246	0.7755843858974307
ALL	NMC_NC_NOTFIXED_EM-F2	247	0.7692120406857295
ALL	NMC_NC_NOTFIXED_EM-F2	248	0.6690967964589081
ALL	NMC_NC_NOTFIXED_EM-F2	255	0.7004580964597146
ALL	NMC_NC_NOTFIXED_EM-F2	256	0.6969827422524069
ALL	NMC_NC_NOTFIXED_EM-F2	257	0.6738633338636715
ALL	NMC_NC_NOTFIXED_EM-F2	259	0.7357422245774964
ALL	ATLAS_Z0J_8TEV_PT-M	0	39.74277428977621
ALL	ATLAS_Z0J_8TEV_PT-M	1	31.250821161336127
ALL	ATLAS_Z0J_8TEV_PT-M	2	21.558130164548114
ALL	ATLAS_Z0J_8TEV_PT-M	3	15.484613276025463
ALL	ATLAS_Z0J_8TEV_PT-M	4	8.716746046094723
ALL	ATLAS_Z0J_8TEV_PT-M	6	0.7270157617320478
ALL	ATLAS_Z0J_8TEV_PT-M	7	0.022404649960159402
ALL	ATLAS_Z0J_8TEV_PT-M	8	28.387154163108363
ALL	ATLAS_Z0J_8TEV_PT-M	9	21.828125123598173
ALL	ATLAS_Z0J_8TEV_PT-M	10	15.844599034540204
ALL	ATLAS_Z0J_8TEV_PT-M	11	11.112548808404446
ALL	ATLAS_Z0J_8TEV_PT-M	12	6.753594886319555
ALL	ATLAS_Z0J_8TEV_PT-M	13	2.3437157232399173
ALL	ATLAS_Z0J_8TEV_PT-M	15	0.02077439651341667
ALL	ATLAS_Z0J_8TEV_PT-M	16	29.36597165843021
ALL	ATLAS_Z0J_8TEV_PT-M	18	14.850702498885369
ALL	ATLAS_Z0J_8TEV_PT-M	21	2.1256251448619814
ALL	ATLAS_Z0J_8TEV_PT-M	22	0.5425081787821114
ALL	ATLAS_Z0J_8TEV_PT-M	34	54.369101212331685
ALL	ATLAS_Z0J_8TEV_PT-M	35	37.03280072528374
ALL	ATLAS_Z0J_8TEV_PT-M	37	16.902885000959156
ALL	ATLAS_Z0J_8TEV_PT-M	38	11.400706445418281
ALL	ATLAS_Z0J_8TEV_PT-M	39	8.314361161634249
ALL	ATLAS_Z0J_8TEV_PT-M	40	4.958922597490111
ALL	ATLAS_Z0J_8TEV_PT-M	41	1.8340074177414036
ALL	ATLAS_Z0J_8TEV_PT-M	42	0.5238998043222138
ALL	ATLAS_Z0J_8TEV_PT-M	43	0.019708758088965436
ALL	ATLAS_Z0J_8TEV_PT-M	54	44.948998538600726
ALL	ATLAS_Z0J_8TEV_PT-M	56	21.68416815041701
ALL	ATLAS_Z0J_8TEV_PT-M	57	14.92436855479429
ALL	ATLAS_Z0J_8TEV_PT-M	58	10.341122318477872
ALL	ATLAS_Z0J_8TEV_PT-M	59	7.174658906041335
ALL	ATLAS_Z0J_8TEV_PT-M	61	2.166824302484293
ALL	ATLAS_Z0J_8TEV_PT-M	62	0.671158442180065
ALL	ATLAS_Z0J_8TEV_PT-M	63	0.025315353577001327
