D0R2CON	24	110
   1	JET	2.000000000000000e-01	2.970250000000000e+03	1.960000000000000e+03	2.328185800000000e+04	1.620010000000000e+02	1.411723000000000e+03	6.100000000000000e+00	2.545730000000000e+02	1.100000000000000e+00	6.132895000000001e+02	2.650000000000000e+00	4.165740000000000e+02	1.800000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.942900000000000e+02	3.000000000000000e+00	1.157150000000000e+02	5.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.471450000000000e+02	1.500000000000000e+00	9.257200000000000e+01	4.000000000000000e-01	6.942900000000000e+01	3.000000000000000e-01	9.141485000000001e+02	3.950000000000000e+00	2.545730000000000e+02	1.100000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.827185000000001e+02	2.950000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.314300000000000e+01	1.000000000000000e-01	4.628600000000000e+01	2.000000000000000e-01	1.851440000000000e+02	8.000000000000000e-01	1.388580000000000e+03	6.000000000000000e+00	4.860030000000000e+02	2.100000000000000e+00	-2.314300000000000e+01	-1.000000000000000e-01	
   2	JET	2.000000000000000e-01	4.173159999999999e+03	1.960000000000000e+03	8.866499000000000e+03	2.645400000000000e+01	5.378979999999999e+02	6.100000000000000e+00	7.495300000000002e+01	8.500000000000001e-01	2.336770000000000e+02	2.650000000000000e+00	1.719510000000000e+02	1.950000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.424950000000000e+02	2.750000000000000e+00	4.409000000000000e+01	5.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.058160000000000e+02	1.200000000000000e+00	2.645400000000000e+01	3.000000000000000e-01	1.763600000000000e+01	2.000000000000000e-01	3.130390000000000e+02	3.550000000000000e+00	7.936199999999999e+01	9.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	2.380860000000000e+02	2.700000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.763600000000000e+01	2.000000000000000e-01	-3.527200000000001e+01	-4.000000000000000e-01	4.276729999999999e+02	4.850000000000000e+00	1.234520000000000e+02	1.400000000000000e+00	-1.763600000000000e+01	-2.000000000000000e-01	
   3	JET	2.000000000000000e-01	5.565159999999999e+03	1.960000000000000e+03	3.792746000000000e+03	1.886000000000000e+01	2.300920000000000e+02	6.100000000000000e+00	2.640400000000000e+01	7.000000000000000e-01	9.995800000000001e+01	2.650000000000000e+00	7.921200000000000e+01	2.100000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.037300000000000e+02	2.750000000000000e+00	1.886000000000000e+01	5.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.772000000000000e+01	1.000000000000000e+00	1.131600000000000e+01	3.000000000000000e-01	5.658000000000000e+00	1.500000000000000e-01	1.244760000000000e+02	3.300000000000000e+00	3.017600000000001e+01	8.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	9.241400000000002e+01	2.450000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.544000000000001e+00	2.000000000000000e-01	-4.337799999999999e+01	-1.150000000000000e+00	1.489940000000000e+02	3.950000000000000e+00	5.280799999999999e+01	1.400000000000000e+00	-1.131600000000000e+01	-3.000000000000000e-01	
   4	JET	2.000000000000000e-01	7.174090000000000e+03	1.960000000000000e+03	1.767795000000000e+03	1.231300000000000e+01	1.072990000000000e+02	6.100000000000000e+00	1.055400000000000e+01	6.000000000000000e-01	4.661350000000000e+01	2.650000000000000e+00	3.869800000000000e+01	2.200000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.749300000000000e+01	2.700000000000000e+00	8.795000000000000e+00	5.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.583100000000000e+01	9.000000000000000e-01	3.518000000000000e+00	2.000000000000000e-01	2.638500000000000e+00	1.500000000000000e-01	5.364950000000000e+01	3.050000000000000e+00	1.407200000000000e+01	8.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	3.957750000000000e+01	2.250000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.518000000000000e+00	2.000000000000000e-01	-2.814400000000000e+01	-1.600000000000000e+00	5.716750000000000e+01	3.250000000000000e+00	2.462600000000000e+01	1.400000000000000e+00	-5.276999999999999e+00	-3.000000000000000e-01	
   5	JET	2.000000000000000e-01	8.968090000000000e+03	1.960000000000000e+03	8.974649999999999e+02	8.930000000000000e+00	5.447299999999999e+01	6.100000000000000e+00	5.358000000000000e+00	6.000000000000000e-01	2.366450000000000e+01	2.650000000000000e+00	2.098550000000000e+01	2.350000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.455750000000000e+01	2.750000000000000e+00	4.465000000000000e+00	5.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.144000000000001e+00	8.000000000000000e-01	1.786000000000000e+00	2.000000000000000e-01	8.930000000000001e-01	1.000000000000000e-01	2.589700000000000e+01	2.900000000000000e+00	6.250999999999999e+00	7.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	1.875300000000000e+01	2.100000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.786000000000000e+00	2.000000000000000e-01	-1.696700000000000e+01	-1.900000000000000e+00	2.411100000000000e+01	2.700000000000000e+00	1.250200000000000e+01	1.400000000000000e+00	-3.572000000000001e+00	-4.000000000000000e-01	
   6	JET	2.000000000000000e-01	1.096209000000000e+04	1.960000000000000e+03	4.854554000000001e+02	1.931200000000000e+00	2.945080000000000e+01	6.100000000000000e+00	2.896800000000000e+00	6.000000000000000e-01	1.303560000000000e+01	2.700000000000000e+00	1.182860000000000e+01	2.450000000000000e+00	-9.656000000000000e-01	-2.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	1.327700000000000e+01	2.750000000000000e+00	2.414000000000000e+00	5.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.862400000000000e+00	8.000000000000000e-01	9.656000000000000e-01	2.000000000000000e-01	4.828000000000000e-01	1.000000000000000e-01	1.303560000000000e+01	2.700000000000000e+00	3.379600000000000e+00	7.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	9.414600000000000e+00	1.950000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.656000000000000e-01	2.000000000000000e-01	-9.897399999999999e+00	-2.050000000000000e+00	1.062160000000000e+01	2.200000000000000e+00	4.828000000000000e+00	1.000000000000000e+00	-1.931200000000000e+00	-4.000000000000000e-01	
   7	JET	2.000000000000000e-01	1.315609000000000e+04	1.960000000000000e+03	2.759092000000000e+02	1.372000000000000e+00	1.673840000000000e+01	6.100000000000000e+00	1.372000000000000e+00	5.000000000000000e-01	7.545999999999999e+00	2.750000000000000e+00	7.134399999999999e+00	2.600000000000000e+00	-2.744000000000000e-01	-1.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	7.683199999999999e+00	2.800000000000000e+00	1.372000000000000e+00	5.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.920800000000000e+00	7.000000000000000e-01	5.488000000000000e-01	2.000000000000000e-01	2.744000000000000e-01	1.000000000000000e-01	6.997199999999999e+00	2.550000000000000e+00	1.646400000000000e+00	6.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	4.939200000000000e+00	1.800000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.488000000000000e-01	2.000000000000000e-01	-5.899600000000000e+00	-2.150000000000000e+00	5.076400000000000e+00	1.850000000000000e+00	2.744000000000000e+00	1.000000000000000e+00	-1.097600000000000e+00	-4.000000000000000e-01	
   8	JET	2.000000000000000e-01	1.557504000000000e+04	1.960000000000000e+03	1.596734000000000e+02	4.764000000000000e-01	9.686800000000002e+00	6.100000000000000e+00	7.940000000000000e-01	5.000000000000000e-01	4.367000000000001e+00	2.750000000000000e+00	4.287600000000000e+00	2.700000000000000e+00	1.588000000000000e-01	1.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	4.525800000000000e+00	2.850000000000000e+00	7.940000000000000e-01	5.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.111600000000000e+00	7.000000000000000e-01	3.176000000000000e-01	2.000000000000000e-01	1.588000000000000e-01	1.000000000000000e-01	3.890600000000001e+00	2.450000000000000e+00	9.528000000000000e-01	6.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	2.699600000000000e+00	1.700000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.176000000000000e-01	2.000000000000000e-01	-3.414200000000001e+00	-2.150000000000000e+00	2.382000000000000e+00	1.500000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	-6.352000000000001e-01	-4.000000000000000e-01	
   9	JET	2.000000000000000e-01	1.876900000000000e+04	1.960000000000000e+03	8.695864000000000e+01	3.457600000000000e-01	5.272840000000000e+00	6.100000000000000e+00	4.322000000000000e-01	5.000000000000000e-01	2.463540000000000e+00	2.850000000000000e+00	2.463540000000000e+00	2.850000000000000e+00	1.728800000000000e-01	2.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	2.549980000000000e+00	2.950000000000000e+00	5.186400000000000e-01	6.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.186400000000000e-01	6.000000000000000e-01	1.728800000000000e-01	2.000000000000000e-01	1.296600000000000e-01	1.500000000000000e-01	1.988120000000000e+00	2.300000000000000e+00	5.186400000000000e-01	6.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	1.469480000000000e+00	1.700000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.322000000000000e-01	5.000000000000000e-01	-1.858460000000000e+00	-2.150000000000000e+00	1.037280000000000e+00	1.200000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	-3.457600000000000e-01	-4.000000000000000e-01	
  10	JET	2.000000000000000e-01	2.310400000000000e+04	1.960000000000000e+03	4.361859000000000e+01	2.169000000000000e-01	2.646180000000000e+00	6.100000000000000e+00	2.169000000000000e-01	5.000000000000000e-01	1.236330000000000e+00	2.850000000000000e+00	1.301400000000000e+00	3.000000000000000e+00	1.735200000000000e-01	4.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	1.323090000000000e+00	3.050000000000000e+00	2.602800000000000e-01	6.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.602800000000000e-01	6.000000000000000e-01	8.676000000000000e-02	2.000000000000000e-01	4.338000000000000e-02	1.000000000000000e-01	9.326700000000002e-01	2.150000000000000e+00	2.602800000000000e-01	6.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	6.940800000000000e-01	1.600000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.169000000000000e-01	5.000000000000000e-01	-8.892900000000000e-01	-2.050000000000000e+00	3.904200000000000e-01	9.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	-1.735200000000000e-01	-4.000000000000000e-01	
