*******************************************************************************************
SetName: CDFR2KT
Author: Stefano Carrazza and Joao Pires, stefano.carrazza@mi.infn.it and Joao.Pires@mib.infn.it
Date: Early 2014
CodesUsed: Private gg->jj code from JP, validated with threshold approximation code from Vogelsang
TheoryInput: NNPDF2.3 NNLO, alphas(MZ)=0.119
PDFset: NNPDF23_nnlo_as_0119
Warnings: Uses pt_jet as central scale rather than pt_leading, to update once final pp -> jj code available
******************************************************************************************** 0.00000
1.2507 0.00000
1.2249 0.00000
1.2016 0.00000
1.1837 0.00000
1.1665 0.00000
1.153 0.00000
1.1415 0.00000
1.1327 0.00000
1.1235 0.00000
1.12 0.00000
1.1154 0.00000
1.1159 0.00000
1.1146 0.00000
1.1174 0.00000
1.1198 0.00000
1.1263 0.00000
1.1368 0.00000
1.2733 0.00000
1.2472 0.00000
1.2245 0.00000
1.2051 0.00000
1.1858 0.00000
1.1753 0.00000
1.162 0.00000
1.1534 0.00000
1.146 0.00000
1.1417 0.00000
1.1376 0.00000
1.1368 0.00000
1.1368 0.00000
1.1383 0.00000
1.1416 0.00000
1.1479 0.00000
1.1545 0.00000
1.3588 0.00000
1.33 0.00000
1.304 0.00000
1.2807 0.00000
1.2654 0.00000
1.2522 0.00000
1.2421 0.00000
1.2326 0.00000
1.2303 0.00000
1.2289 0.00000
1.2298 0.00000
1.2338 0.00000
1.236 0.00000
1.246 0.00000
1.2557 0.00000
1.2651 0.00000
1.4988 0.00000
1.4673 0.00000
1.4408 0.00000
1.4231 0.00000
1.4102 0.00000
1.4007 0.00000
1.3997 0.00000
1.4025 0.00000
1.4068 0.00000
1.4183 0.00000
1.4302 0.00000
1.4465 0.00000
1.4631 0.00000
1.4894 0.00000
1.7541 0.00000
1.729 0.00000
1.723 0.00000
1.7242 0.00000
1.7332 0.00000
1.7536 0.00000
1.7894 0.00000
1.8343 0.00000
1.8978 0.00000
1.9736 0.00000
2.0908 0.00000
2.3038 0.00000
