0.0087    1.18  0.626  3.938e-06    0.5   0.0   2.1   1.6   0.6  0.337  0.2987  0.0090  0.0082
0.0117    1.37  0.540  2.400e-06    0.7  -0.2   1.6   1.1   0.4  0.246  0.3030  0.0097  0.0062
0.0129    1.70  0.604  1.410e-06    0.5   0.0   1.5   1.2   0.5  0.246  0.3200  0.0071  0.0066
0.0172    1.77  0.472  1.109e-06    0.7  -0.2   1.2   0.7   0.4  0.190  0.3274  0.0100  0.0052
0.0178    2.34  0.599  6.064e-07    0.6   0.0   1.1   1.0   0.5  0.190  0.3519  0.0072  0.0057
0.0241    1.82  0.351  8.159e-07    0.9  -0.4   0.7   0.3   0.3  0.099  0.3219  0.0122  0.0042
0.0245    2.50  0.471  4.142e-07    0.7  -0.2   0.8   0.5   0.4  0.099  0.3440  0.0054  0.0043
0.0260    3.36  0.590  2.170e-07    0.6   0.0   1.0   1.2   0.5  0.099  0.3732  0.0077  0.0064
0.0348    2.51  0.332  3.497e-07    0.9  -0.4   0.4   0.2   0.3  0.108  0.3733  0.0094  0.0043
0.0348    3.48  0.458  1.686e-07    0.7  -0.2   0.6   0.7   0.4  0.108  0.3825  0.0076  0.0047
0.0354    4.41  0.568  9.558e-08    0.6   0.0   0.8   1.5   0.5  0.108  0.3825  0.0103  0.0070
0.0374    5.32  0.645  6.281e-08    0.5   0.0   1.0   2.0   0.6  0.108  0.4031  0.0278  0.0094
0.0497    2.54  0.237  2.342e-07    1.2  -0.6   0.2   0.1   0.2  0.117  0.3394  0.0087  0.0048
0.0494    3.49  0.327  1.288e-07    0.9  -0.4   0.2   0.3   0.3  0.117  0.3785  0.0070  0.0043
0.0495    4.47  0.416  7.061e-08    0.8  -0.2   0.3   0.7   0.3  0.117  0.3681  0.0073  0.0043
0.0504    5.43  0.493  4.448e-08    0.7  -0.1   0.5   1.0   0.4  0.117  0.3705  0.0099  0.0050
0.0524    6.61  0.576  3.014e-08    0.6   0.0   0.7   1.2   0.5  0.117  0.4086  0.0162  0.0065
0.0707    2.56  0.168  1.725e-07    1.5  -0.9   0.3   0.1   0.2  0.113  0.3426  0.0129  0.0061
0.0702    3.50  0.229  9.223e-08    1.2  -0.6   0.3   0.2   0.2  0.113  0.3584  0.0089  0.0051
0.0698    4.48  0.295  5.437e-08    1.0  -0.4   0.3   0.3   0.2  0.113  0.3659  0.0089  0.0043
0.0700    5.47  0.357  3.656e-08    0.9  -0.3   0.3   0.4   0.3  0.113  0.3867  0.0106  0.0040
0.0700    6.86  0.448  2.175e-08    0.7  -0.1   0.4   0.7   0.4  0.113  0.3902  0.0130  0.0047
0.0718    8.62  0.544  1.460e-08    0.6   0.0   0.6   1.1   0.5  0.113  0.4555  0.0308  0.0068
0.0915    2.61  0.132  1.515e-07    1.8  -1.2   0.2   0.0   0.2  0.096  0.3948  0.0202  0.0089
0.0909    3.50  0.177  7.095e-08    1.4  -0.8   0.3   0.1   0.2  0.096  0.3430  0.0109  0.0058
0.0906    4.47  0.226  4.441e-08    1.2  -0.6   0.4   0.2   0.2  0.096  0.3645  0.0108  0.0051
0.0904    5.48  0.278  2.948e-08    1.0  -0.4   0.4   0.2   0.2  0.096  0.3807  0.0120  0.0047
0.0904    6.81  0.343  1.812e-08    0.9  -0.3   0.5   0.4   0.3  0.096  0.3814  0.0112  0.0043
0.0905    8.77  0.440  1.099e-08    0.7  -0.1   0.7   0.7   0.4  0.096  0.4158  0.0221  0.0054
0.1126    2.62  0.109  9.990e-08    2.2  -1.5   0.2   0.0   0.2  0.043  0.3174  0.0196  0.0082
0.1120    3.48  0.143  6.469e-08    1.7  -1.1   0.3   0.1   0.2  0.043  0.3721  0.0165  0.0078
0.1111    4.48  0.185  3.714e-08    1.4  -0.8   0.4   0.1   0.2  0.043  0.3654  0.0132  0.0059
0.1109    5.49  0.227  2.441e-08    1.2  -0.6   0.4   0.1   0.2  0.043  0.3718  0.0134  0.0050
0.1109    6.83  0.281  1.473e-08    1.0  -0.4   0.6   0.2   0.2  0.043  0.3646  0.0117  0.0045
0.1106    8.87  0.365  9.308e-09    0.8  -0.2   0.8   0.4   0.3  0.043  0.4145  0.0209  0.0053
0.1112   10.76  0.437  4.964e-09    0.7  -0.1   1.1   0.6   0.4  0.043  0.3462  0.0357  0.0050
0.1435    3.48  0.113  4.974e-08    2.0  -1.4   0.3   0.0   0.2  0.231  0.3610  0.0134  0.0088
0.1421    4.49  0.147  2.726e-08    1.6  -1.0   0.2   0.0   0.2  0.198  0.3364  0.0102  0.0062
0.1411    5.48  0.179  1.738e-08    1.4  -0.8   0.3   0.1   0.2  0.175  0.3258  0.0101  0.0051
0.1413    6.87  0.224  1.128e-08    1.2  -0.5   0.5   0.1   0.2  0.151  0.3459  0.0087  0.0047
0.1407    8.90  0.291  6.779e-09    1.0  -0.3   0.8   0.2   0.2  0.130  0.3682  0.0147  0.0050
0.1423   11.01  0.352  4.435e-09    0.8  -0.2   1.1   0.3   0.3  0.115  0.3925  0.0215  0.0057
0.1821    3.62  0.092  3.152e-08    2.3  -1.6   0.7   0.0   0.2  0.204  0.3116  0.0180  0.0091
0.1866    4.50  0.113  2.134e-08    1.9  -1.2   0.3   0.0   0.2  0.175  0.3403  0.0126  0.0076
0.1845    5.49  0.137  1.336e-08    1.6  -0.9   0.1   0.0   0.2  0.153  0.3198  0.0119  0.0060
0.1837    6.87  0.172  8.988e-09    1.3  -0.7   0.4   0.1   0.2  0.132  0.3461  0.0101  0.0053
0.1813    8.94  0.227  4.992e-09    1.1  -0.4   0.8   0.1   0.2  0.113  0.3361  0.0159  0.0047
0.1816   11.15  0.280  3.358e-09    0.9  -0.3   1.1   0.2   0.2  0.099  0.3692  0.0196  0.0054
0.2292    4.56  0.093  1.562e-08    1.9  -1.3   0.3   0.0   0.2  0.158  0.3112  0.0149  0.0072
0.2312    5.47  0.110  1.054e-08    1.7  -1.0   0.2   0.0   0.2  0.139  0.3104  0.0126  0.0061
0.2311    6.92  0.139  6.614e-09    1.4  -0.7   0.5   0.0   0.2  0.118  0.3188  0.0099  0.0051
0.2276    8.84  0.178  3.855e-09    1.1  -0.5   0.8   0.1   0.2  0.101  0.3082  0.0129  0.0046
0.2276   11.24  0.226  2.722e-09    1.0  -0.3   1.1   0.1   0.2  0.087  0.3664  0.0184  0.0054
0.2801    5.54  0.093  8.133e-09    1.5  -0.8   0.8   0.0   0.2  0.127  0.2960  0.0161  0.0054
0.2853    6.93  0.113  4.854e-09    1.2  -0.5   0.9   0.0   0.2  0.107  0.2866  0.0106  0.0049
0.2808    8.86  0.146  3.030e-09    1.0  -0.3   1.1   0.0   0.2  0.091  0.2946  0.0140  0.0046
0.2790   11.27  0.186  1.738e-09    0.9  -0.2   1.3   0.1   0.2  0.078  0.2814  0.0164  0.0046
0.2792   14.19  0.231  1.114e-09    0.8   0.0   1.5   0.1   0.2  0.068  0.2971  0.0295  0.0051
0.3411    7.08  0.097  3.646e-09    0.5   0.2   2.3   0.0   0.2  0.099  0.2675  0.0104  0.0063
0.3527    8.86  0.117  2.095e-09    0.5   0.3   2.1   0.0   0.2  0.083  0.2532  0.0104  0.0056
0.3528   11.33  0.149  1.152e-09    0.5   0.4   2.0   0.1   0.2  0.070  0.2340  0.0117  0.0048
0.3521   14.32  0.186  7.875e-10    0.5   0.4   1.9   0.1   0.2  0.060  0.2631  0.0197  0.0053
0.4334    9.02  0.097  1.050e-09   -2.5   3.4   6.8   0.0   0.2  0.077  0.1610  0.0103  0.0128
0.4626   11.36  0.115  6.386e-10   -2.0   3.0   4.7   0.0   0.2  0.064  0.1692  0.0095  0.0099
0.4722   14.39  0.141  3.458e-10   -1.5   2.6   2.7   0.0   0.2  0.054  0.1535  0.0115  0.0063
