********************************************************************************
SetName: ATLAS1JET11_NEW_SCALE
Author: Emanuele R. Nocera enocera@nikhef.nl
Date: November 2019
CodesUsed: Numbers provided by A. Huss et al.
TheoryInput: NNPDF3.1 NLO, alphas(MZ)=0.118, R=0.6
PDFset: NNPDF31_qed_nlo_as_0118
Warnings: Uses average Mij as central scale.
********************************************************************************
9.997019e-01	0.00000
9.996679e-01	0.00000
9.996802e-01	0.00000
9.997258e-01	0.00000
9.998189e-01	0.00000
1.000012e+00	0.00000
1.000229e+00	0.00000
1.000699e+00	0.00000
1.001216e+00	0.00000
1.002043e+00	0.00000
1.003085e+00	0.00000
1.004410e+00	0.00000
1.006096e+00	0.00000
1.008174e+00	0.00000
1.010739e+00	0.00000
1.013925e+00	0.00000
1.017566e+00	0.00000
1.021977e+00	0.00000
1.026925e+00	0.00000
1.032569e+00	0.00000
1.038524e+00	0.00000
1.045956e+00	0.00000
1.053050e+00	0.00000
1.061686e+00	0.00000
1.070742e+00	0.00000
1.079847e+00	0.00000
1.090705e+00	0.00000
1.102765e+00	0.00000
1.118995e+00	0.00000
1.147138e+00	0.00000
1.187961e+00	0.00000
9.997141e-01	0.00000
9.997156e-01	0.00000
9.997119e-01	0.00000
9.997280e-01	0.00000
9.997796e-01	0.00000
9.999378e-01	0.00000
1.000140e+00	0.00000
1.000483e+00	0.00000
1.000928e+00	0.00000
1.001576e+00	0.00000
1.002452e+00	0.00000
1.003464e+00	0.00000
1.004816e+00	0.00000
1.006373e+00	0.00000
1.008340e+00	0.00000
1.010739e+00	0.00000
1.013367e+00	0.00000
1.016442e+00	0.00000
1.019946e+00	0.00000
1.023883e+00	0.00000
1.027948e+00	0.00000
1.032588e+00	0.00000
1.037497e+00	0.00000
1.042596e+00	0.00000
1.048288e+00	0.00000
1.053829e+00	0.00000
1.063046e+00	0.00000
1.078010e+00	0.00000
1.097374e+00	0.00000
9.997042e-01	0.00000
9.997067e-01	0.00000
9.996588e-01	0.00000
9.996550e-01	0.00000
9.996889e-01	0.00000
9.996569e-01	0.00000
9.998067e-01	0.00000
9.999144e-01	0.00000
1.000111e+00	0.00000
1.000437e+00	0.00000
1.000763e+00	0.00000
1.001190e+00	0.00000
1.001858e+00	0.00000
1.002629e+00	0.00000
1.003515e+00	0.00000
1.004552e+00	0.00000
1.005719e+00	0.00000
1.007035e+00	0.00000
1.008639e+00	0.00000
1.010091e+00	0.00000
1.011967e+00	0.00000
1.013852e+00	0.00000
1.015925e+00	0.00000
1.018042e+00	0.00000
1.021211e+00	0.00000
1.027612e+00	0.00000
9.994165e-01	0.00000
9.995961e-01	0.00000
9.995265e-01	0.00000
9.994355e-01	0.00000
9.993069e-01	0.00000
9.990878e-01	0.00000
9.987504e-01	0.00000
9.985953e-01	0.00000
9.984549e-01	0.00000
9.982370e-01	0.00000
9.980601e-01	0.00000
9.978644e-01	0.00000
9.977155e-01	0.00000
9.975561e-01	0.00000
9.975831e-01	0.00000
9.974471e-01	0.00000
9.974848e-01	0.00000
9.974541e-01	0.00000
9.976219e-01	0.00000
9.977660e-01	0.00000
9.977726e-01	0.00000
9.979850e-01	0.00000
9.985414e-01	0.00000
9.995878e-01	0.00000
9.991734e-01	0.00000
9.990730e-01	0.00000
9.988724e-01	0.00000
9.983003e-01	0.00000
9.980066e-01	0.00000
9.974228e-01	0.00000
9.968642e-01	0.00000
9.963834e-01	0.00000
9.958210e-01	0.00000
9.951620e-01	0.00000
9.944454e-01	0.00000
9.938385e-01	0.00000
9.931463e-01	0.00000
9.924221e-01	0.00000
9.916308e-01	0.00000
9.906833e-01	0.00000
9.893708e-01	0.00000
9.886149e-01	0.00000
9.992611e-01	0.00000
9.987673e-01	0.00000
9.984457e-01	0.00000
9.977326e-01	0.00000
9.976301e-01	0.00000
9.966742e-01	0.00000
9.960706e-01	0.00000
9.951062e-01	0.00000
9.945340e-01	0.00000
9.934212e-01	0.00000
9.922291e-01	0.00000
9.901583e-01	0.00000
