********************************************************************************
SetName: NTVNUDMNFe_sh_30
Author: Emanuele R. Nocera <enocera@ed.ac.uk>
Date: 2022
CodesUsed: Validphys 
TheoryInput: NNPDF4.0 + nNNPDF3.0
PDFset: nNNPDF3.0
Warnings:
********************************************************************************
0.00000	0.00000
0.00000	0.00000
0.83416	0.00000
0.73699	0.00000
0.80712	0.00000
0.00000	0.00000
0.91428	0.00000
0.86481	0.00000
0.77992	0.00000
0.86197	0.00000
0.00000	0.00000
0.90866	0.00000
0.87075	0.00000
0.79743	0.00000
0.89304	0.00000
0.00000	0.00000
0.92811	0.00000
0.87691	0.00000
0.77849	0.00000
0.81508	0.00000
0.91980	0.00000
0.92259	0.00000
0.88931	0.00000
0.80791	0.00000
0.86582	0.00000
0.90730	0.00000
0.91544	0.00000
0.88972	0.00000
0.81957	0.00000
0.89598	0.00000
0.00000	0.00000
0.93207	0.00000
0.88943	0.00000
0.79333	0.00000
0.81852	0.00000
0.91574	0.00000
0.92529	0.00000
0.89675	0.00000
0.81787	0.00000
0.86830	0.00000
0.90599	0.00000
0.91888	0.00000
0.89631	0.00000
0.82764	0.00000
0.89813	0.00000
