*******************************************************************************************
SetName: CMSZDIFF12
Author:  Maria Ubiali <ubiali@hep.phy.cam.ac.uk> 
Date:    June 2016
CodesUsed: None 
TheoryInput: None
PDFset: None
Warnings: Normalisation corrections for total cross-section APPLgrids
********************************************************************************************
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
2.5 0.00000
