********************************************************************************
SetName: BCDMSD_sh
Author: Emanuele R. Nocera <enocera@ed.ac.uk>
Date: 2020
CodesUsed: Validphys 
TheoryInput: NNPDF4.0 + nNNPDF2.0
PDFset: nNNPDF2.0
Warnings:
********************************************************************************
0.99816   0.00000
0.99695   0.00000
0.99613   0.00000
0.99417   0.00000
0.99260   0.00000
0.99154   0.00000
0.99008   0.00000
0.98886   0.00000
0.98779   0.00000
0.98693   0.00000
0.99225   0.00000
0.99051   0.00000
0.98876   0.00000
0.98714   0.00000
0.98581   0.00000
0.98448   0.00000
0.98335   0.00000
0.99617   0.00000
0.99514   0.00000
0.99390   0.00000
0.99259   0.00000
0.99141   0.00000
0.99009   0.00000
0.98872   0.00000
0.98735   0.00000
0.98594   0.00000
0.99670   0.00000
0.99572   0.00000
0.99472   0.00000
0.99380   0.00000
0.99273   0.00000
0.99129   0.00000
0.99010   0.00000
0.98876   0.00000
0.98751   0.00000
0.98629   0.00000
0.99603   0.00000
0.99548   0.00000
0.99479   0.00000
0.99412   0.00000
0.99322   0.00000
0.99158   0.00000
0.99049   0.00000
0.98921   0.00000
0.98796   0.00000
0.98680   0.00000
0.98566   0.00000
0.98456   0.00000
0.99272   0.00000
0.99335   0.00000
0.99339   0.00000
0.99314   0.00000
0.99264   0.00000
0.99160   0.00000
0.99120   0.00000
0.99070   0.00000
0.99013   0.00000
0.98955   0.00000
0.98894   0.00000
0.98848   0.00000
0.98804   0.00000
0.98762   0.00000
0.97856   0.00000
0.98162   0.00000
0.98393   0.00000
0.98581   0.00000
0.98625   0.00000
0.98743   0.00000
0.98865   0.00000
0.98964   0.00000
0.99041   0.00000
0.99106   0.00000
0.99163   0.00000
0.99239   0.00000
0.99309   0.00000
0.99375   0.00000
0.99699   0.00000
1.00206   0.00000
1.00654   0.00000
1.01001   0.00000
1.01321   0.00000
1.01649   0.00000
1.01968   0.00000
1.02256   0.00000
1.02525   0.00000
1.02769   0.00000
1.03012   0.00000
1.03257   0.00000
1.03503   0.00000
1.03743   0.00000
1.12475   0.00000
1.13257   0.00000
1.14064   0.00000
1.14887   0.00000
1.15710   0.00000
1.16523   0.00000
1.17549   0.00000
1.18762   0.00000
1.20075   0.00000
0.99261   0.00000
0.99178   0.00000
0.98902   0.00000
0.98820   0.00000
0.98760   0.00000
0.98609   0.00000
0.98537   0.00000
0.98451   0.00000
0.98364   0.00000
0.98448   0.00000
0.98335   0.00000
0.98216   0.00000
0.98098   0.00000
0.97995   0.00000
0.97905   0.00000
0.98735   0.00000
0.98594   0.00000
0.98465   0.00000
0.98348   0.00000
0.98234   0.00000
0.98127   0.00000
0.99010   0.00000
0.98876   0.00000
0.98751   0.00000
0.98629   0.00000
0.98507   0.00000
0.98389   0.00000
0.98276   0.00000
0.98171   0.00000
0.98921   0.00000
0.98796   0.00000
0.98680   0.00000
0.98566   0.00000
0.98456   0.00000
0.98347   0.00000
0.98243   0.00000
0.98141   0.00000
0.98041   0.00000
0.99069   0.00000
0.99013   0.00000
0.98955   0.00000
0.98894   0.00000
0.98848   0.00000
0.98804   0.00000
0.98762   0.00000
0.98725   0.00000
0.98685   0.00000
0.98644   0.00000
0.98865   0.00000
0.98964   0.00000
0.99041   0.00000
0.99106   0.00000
0.99163   0.00000
0.99239   0.00000
0.99309   0.00000
0.99375   0.00000
0.99438   0.00000
0.99504   0.00000
0.99576   0.00000
1.01649   0.00000
1.01968   0.00000
1.02256   0.00000
1.02525   0.00000
1.02769   0.00000
1.03012   0.00000
1.03257   0.00000
1.03503   0.00000
1.03743   0.00000
1.03994   0.00000
1.04263   0.00000
1.14064   0.00000
1.14887   0.00000
1.15710   0.00000
1.16523   0.00000
1.17549   0.00000
1.18762   0.00000
1.20075   0.00000
1.21480   0.00000
1.23065   0.00000
0.98627   0.00000
0.98568   0.00000
0.98288   0.00000
0.98220   0.00000
0.98155   0.00000
0.98095   0.00000
0.97995   0.00000
0.97905   0.00000
0.97822   0.00000
0.97746   0.00000
0.97676   0.00000
0.98465   0.00000
0.98348   0.00000
0.98234   0.00000
0.98127   0.00000
0.98027   0.00000
0.97935   0.00000
0.97847   0.00000
0.98751   0.00000
0.98629   0.00000
0.98507   0.00000
0.98389   0.00000
0.98276   0.00000
0.98171   0.00000
0.98069   0.00000
0.97968   0.00000
0.97862   0.00000
0.98680   0.00000
0.98566   0.00000
0.98456   0.00000
0.98347   0.00000
0.98243   0.00000
0.98141   0.00000
0.98041   0.00000
0.97936   0.00000
0.97823   0.00000
0.98955   0.00000
0.98894   0.00000
0.98848   0.00000
0.98804   0.00000
0.98762   0.00000
0.98725   0.00000
0.98685   0.00000
0.98644   0.00000
0.98601   0.00000
0.98546   0.00000
0.99041   0.00000
0.99106   0.00000
0.99163   0.00000
0.99239   0.00000
0.99309   0.00000
0.99375   0.00000
0.99438   0.00000
0.99504   0.00000
0.99576   0.00000
0.99668   0.00000
0.99764   0.00000
1.02525   0.00000
1.02769   0.00000
1.03012   0.00000
1.03257   0.00000
1.03503   0.00000
1.03743   0.00000
1.03994   0.00000
1.04263   0.00000
1.04615   0.00000
1.04986   0.00000
1.15710   0.00000
1.16523   0.00000
1.17549   0.00000
1.18762   0.00000
1.20075   0.00000
1.21480   0.00000
1.23065   0.00000
1.25222   0.00000
1.27591   0.00000
