    i          rs           x          Q2       sigma        stat        syst        norm
  285      44.7213595       0.2050000      32.5000000       0.3100542       0.0135345       2.3000000       4.3000000
  286      44.7213595       0.2050000      51.5000000       0.2936803       0.0175506       2.3000000       4.3000000
  287      44.7213595       0.2050000      81.5000000       0.2919762       0.0232111       2.3000000       4.3000000
  288      44.7213595       0.2050000     129.0000000       0.3021610       0.0308955       2.3000000       4.3000000
  289      44.7213595       0.2050000     205.0000000       0.3148495       0.0423745       2.3000000       4.3000000
  290      44.7213595       0.3250000      12.9000000       0.2720350       0.0095501       2.3000000       4.3000000
  291      44.7213595       0.3250000      20.5000000       0.2566424       0.0121431       2.3000000       4.3000000
  292      44.7213595       0.3250000      32.5000000       0.2342808       0.0156849       2.3000000       4.3000000
  293      44.7213595       0.3250000      51.5000000       0.2133520       0.0203651       2.3000000       4.3000000
  294      44.7213595       0.3250000      81.5000000       0.2016975       0.0265948       2.3000000       4.3000000
  295      44.7213595       0.3250000     129.0000000       0.2007323       0.0354175       2.3000000       4.3000000
  296      44.7213595       0.3250000     205.0000000       0.2060160       0.0483828       2.3000000       4.3000000
  297      44.7213595       0.3250000     325.0000000       0.2111932       0.0657754       2.3000000       4.3000000
  298      44.7213595       0.5150000      20.5000000       0.1147972       0.0180566       2.3000000       4.3000000
  299      44.7213595       0.5150000      32.5000000       0.1026062       0.0232427       2.3000000       4.3000000
  300      44.7213595       0.5150000      51.5000000       0.0898574       0.0303579       2.3000000       4.3000000
  301      44.7213595       0.5150000      81.5000000       0.0800674       0.0404772       2.3000000       4.3000000
  302      44.7213595       0.5150000     129.0000000       0.0749443       0.0518614       2.3000000       4.3000000
  303      44.7213595       0.5150000     205.0000000       0.0737140       0.0705188       2.3000000       4.3000000
  304      44.7213595       0.5150000     325.0000000       0.0740763       0.0961332       2.3000000       4.3000000
  305      44.7213595       0.5150000     515.0000000       0.0739992       0.1381915       2.3000000       4.3000000
  306      44.7213595       0.8150000      32.5000000       0.0070759       0.0733648       2.3000000       4.3000000
  307      44.7213595       0.8150000      51.5000000       0.0056762       0.0939196       2.3000000       4.3000000
  308      44.7213595       0.8150000      81.5000000       0.0046041       0.1230126       2.3000000       4.3000000
  309      44.7213595       0.8150000     129.0000000       0.0039039       0.1634898       2.3000000       4.3000000
  310      44.7213595       0.8150000     205.0000000       0.0035242       0.2289489       2.3000000       4.3000000
  311      44.7213595       0.8150000     325.0000000       0.0033401       0.3019975       2.3000000       4.3000000
  312      44.7213595       0.8150000     515.0000000       0.0032160       0.4553680       2.3000000       4.3000000
  313      44.7213595       0.8150000     815.0000000       0.0031015       0.6229687       2.3000000       4.3000000
