group	dataset	id	replica 13
ALL	NMC_NC_NOTFIXED_EM-F2	45	0.9883861124142811
ALL	NMC_NC_NOTFIXED_EM-F2	46	0.9921445805111995
ALL	NMC_NC_NOTFIXED_EM-F2	58	0.9413015954713384
ALL	NMC_NC_NOTFIXED_EM-F2	59	0.9658195044447666
ALL	NMC_NC_NOTFIXED_EM-F2	60	1.0022902503678726
ALL	NMC_NC_NOTFIXED_EM-F2	72	0.9906675108928606
ALL	NMC_NC_NOTFIXED_EM-F2	73	0.9369858244919803
ALL	NMC_NC_NOTFIXED_EM-F2	74	0.9559377889973137
ALL	NMC_NC_NOTFIXED_EM-F2	75	0.9628845319542316
ALL	NMC_NC_NOTFIXED_EM-F2	86	0.9616942985665166
ALL	NMC_NC_NOTFIXED_EM-F2	87	0.9551960713567517
ALL	NMC_NC_NOTFIXED_EM-F2	88	0.9565242351019926
ALL	NMC_NC_NOTFIXED_EM-F2	89	0.9459681412938111
ALL	NMC_NC_NOTFIXED_EM-F2	90	0.9446071972722361
ALL	NMC_NC_NOTFIXED_EM-F2	91	0.9352034036864757
ALL	NMC_NC_NOTFIXED_EM-F2	101	0.9600811367438481
ALL	NMC_NC_NOTFIXED_EM-F2	102	0.9465598748279316
ALL	NMC_NC_NOTFIXED_EM-F2	103	0.9649048391579094
ALL	NMC_NC_NOTFIXED_EM-F2	104	0.964295037444317
ALL	NMC_NC_NOTFIXED_EM-F2	105	0.947417414876745
ALL	NMC_NC_NOTFIXED_EM-F2	106	0.9546005606643491
ALL	NMC_NC_NOTFIXED_EM-F2	107	0.9439901295515424
ALL	NMC_NC_NOTFIXED_EM-F2	116	0.9450304326681322
ALL	NMC_NC_NOTFIXED_EM-F2	117	0.9394424514955395
ALL	NMC_NC_NOTFIXED_EM-F2	118	0.9271724483024779
ALL	NMC_NC_NOTFIXED_EM-F2	119	0.9339674496453808
ALL	NMC_NC_NOTFIXED_EM-F2	120	0.9290159697816639
ALL	NMC_NC_NOTFIXED_EM-F2	121	0.9291068991295325
ALL	NMC_NC_NOTFIXED_EM-F2	122	0.9436145009741137
ALL	NMC_NC_NOTFIXED_EM-F2	123	0.973482325181097
ALL	NMC_NC_NOTFIXED_EM-F2	131	0.9405366494870958
ALL	NMC_NC_NOTFIXED_EM-F2	132	0.9209837256806228
ALL	NMC_NC_NOTFIXED_EM-F2	133	0.9277312602547333
ALL	NMC_NC_NOTFIXED_EM-F2	134	0.9282342862440301
ALL	NMC_NC_NOTFIXED_EM-F2	135	0.9253184277187765
ALL	NMC_NC_NOTFIXED_EM-F2	136	0.9392733173063107
ALL	NMC_NC_NOTFIXED_EM-F2	137	0.9335999825138951
ALL	NMC_NC_NOTFIXED_EM-F2	138	0.9503704000173896
ALL	NMC_NC_NOTFIXED_EM-F2	139	0.9084896599096584
ALL	NMC_NC_NOTFIXED_EM-F2	146	0.9102529193528058
ALL	NMC_NC_NOTFIXED_EM-F2	147	0.9463653319511881
ALL	NMC_NC_NOTFIXED_EM-F2	148	0.9379900470131481
ALL	NMC_NC_NOTFIXED_EM-F2	149	0.921341637133123
ALL	NMC_NC_NOTFIXED_EM-F2	150	0.920853092864589
ALL	NMC_NC_NOTFIXED_EM-F2	151	0.9124372923796708
ALL	NMC_NC_NOTFIXED_EM-F2	152	0.9185774556034064
ALL	NMC_NC_NOTFIXED_EM-F2	153	0.922811136559258
ALL	NMC_NC_NOTFIXED_EM-F2	154	0.8988265423348146
ALL	NMC_NC_NOTFIXED_EM-F2	155	0.9110442052295004
ALL	NMC_NC_NOTFIXED_EM-F2	161	0.9216380532465169
ALL	NMC_NC_NOTFIXED_EM-F2	162	0.9165141464361587
ALL	NMC_NC_NOTFIXED_EM-F2	163	0.9332398587084341
ALL	NMC_NC_NOTFIXED_EM-F2	164	0.8964699243950792
ALL	NMC_NC_NOTFIXED_EM-F2	165	0.897772261124045
ALL	NMC_NC_NOTFIXED_EM-F2	166	0.889830032462043
ALL	NMC_NC_NOTFIXED_EM-F2	167	0.8952843128249212
ALL	NMC_NC_NOTFIXED_EM-F2	168	0.8805322583014212
ALL	NMC_NC_NOTFIXED_EM-F2	169	0.9223411336709939
ALL	NMC_NC_NOTFIXED_EM-F2	170	0.8323714951731965
ALL	NMC_NC_NOTFIXED_EM-F2	175	0.8911885575215954
ALL	NMC_NC_NOTFIXED_EM-F2	176	0.9233164924319589
ALL	NMC_NC_NOTFIXED_EM-F2	177	0.8765249958007674
ALL	NMC_NC_NOTFIXED_EM-F2	178	0.8668433213266654
ALL	NMC_NC_NOTFIXED_EM-F2	179	0.8748895032977123
ALL	NMC_NC_NOTFIXED_EM-F2	180	0.889519055899073
ALL	NMC_NC_NOTFIXED_EM-F2	181	0.8824721569107981
ALL	NMC_NC_NOTFIXED_EM-F2	182	0.8622156903751418
ALL	NMC_NC_NOTFIXED_EM-F2	183	0.8440162911694888
ALL	NMC_NC_NOTFIXED_EM-F2	184	0.8688252170824855
ALL	NMC_NC_NOTFIXED_EM-F2	185	0.8539823847807015
ALL	NMC_NC_NOTFIXED_EM-F2	189	0.8821293538100765
ALL	NMC_NC_NOTFIXED_EM-F2	190	0.8582094195545321
ALL	NMC_NC_NOTFIXED_EM-F2	191	0.8601541706509446
ALL	NMC_NC_NOTFIXED_EM-F2	192	0.8511396045942741
ALL	NMC_NC_NOTFIXED_EM-F2	193	0.8563496905956793
ALL	NMC_NC_NOTFIXED_EM-F2	194	0.8586908446143663
ALL	NMC_NC_NOTFIXED_EM-F2	195	0.8525982545974164
ALL	NMC_NC_NOTFIXED_EM-F2	196	0.8538842834506803
ALL	NMC_NC_NOTFIXED_EM-F2	197	0.8409158621050492
ALL	NMC_NC_NOTFIXED_EM-F2	198	0.8217243268487997
ALL	NMC_NC_NOTFIXED_EM-F2	199	0.8055414749053064
ALL	NMC_NC_NOTFIXED_EM-F2	203	0.8496344478132085
ALL	NMC_NC_NOTFIXED_EM-F2	204	0.8265299760582141
ALL	NMC_NC_NOTFIXED_EM-F2	205	0.8530339558450728
ALL	NMC_NC_NOTFIXED_EM-F2	206	0.8517534191263374
ALL	NMC_NC_NOTFIXED_EM-F2	207	0.8389110432775566
ALL	NMC_NC_NOTFIXED_EM-F2	208	0.8355876560485174
ALL	NMC_NC_NOTFIXED_EM-F2	209	0.8490172016229186
ALL	NMC_NC_NOTFIXED_EM-F2	210	0.8395801892670555
ALL	NMC_NC_NOTFIXED_EM-F2	211	0.8184289778779047
ALL	NMC_NC_NOTFIXED_EM-F2	212	0.7886597601735635
ALL	NMC_NC_NOTFIXED_EM-F2	213	0.8273234612143181
ALL	NMC_NC_NOTFIXED_EM-F2	217	0.8003251613121778
ALL	NMC_NC_NOTFIXED_EM-F2	218	0.8084125480280693
ALL	NMC_NC_NOTFIXED_EM-F2	219	0.8392781134495495
ALL	NMC_NC_NOTFIXED_EM-F2	220	0.7802326938000591
ALL	NMC_NC_NOTFIXED_EM-F2	221	0.8029717927560692
ALL	NMC_NC_NOTFIXED_EM-F2	222	0.8191716490041508
ALL	NMC_NC_NOTFIXED_EM-F2	223	0.838864104265434
ALL	NMC_NC_NOTFIXED_EM-F2	224	0.773731866566448
ALL	NMC_NC_NOTFIXED_EM-F2	225	0.791306004639524
ALL	NMC_NC_NOTFIXED_EM-F2	226	0.7415937828598854
ALL	NMC_NC_NOTFIXED_EM-F2	231	0.8003452107094002
ALL	NMC_NC_NOTFIXED_EM-F2	232	0.7735288773732246
ALL	NMC_NC_NOTFIXED_EM-F2	233	0.7378904166128691
ALL	NMC_NC_NOTFIXED_EM-F2	234	0.7785381716730744
ALL	NMC_NC_NOTFIXED_EM-F2	235	0.7634193246668282
ALL	NMC_NC_NOTFIXED_EM-F2	236	0.712191200324238
ALL	NMC_NC_NOTFIXED_EM-F2	237	0.8024028151067911
ALL	NMC_NC_NOTFIXED_EM-F2	238	0.7262325049524834
ALL	NMC_NC_NOTFIXED_EM-F2	244	0.7167866557800491
