group	dataset	id	replica 2
ALL	NMC_NC_NOTFIXED_EM-F2	45	0.9781498004187411
ALL	NMC_NC_NOTFIXED_EM-F2	46	0.9740157131792074
ALL	NMC_NC_NOTFIXED_EM-F2	58	0.976029094222624
ALL	NMC_NC_NOTFIXED_EM-F2	59	0.9546283925108603
ALL	NMC_NC_NOTFIXED_EM-F2	60	1.003225343953811
ALL	NMC_NC_NOTFIXED_EM-F2	72	0.9834276770850625
ALL	NMC_NC_NOTFIXED_EM-F2	73	0.9561621902155708
ALL	NMC_NC_NOTFIXED_EM-F2	74	0.9866447881933379
ALL	NMC_NC_NOTFIXED_EM-F2	75	0.9672330120502279
ALL	NMC_NC_NOTFIXED_EM-F2	86	0.9545664621811425
ALL	NMC_NC_NOTFIXED_EM-F2	87	0.9748770795835584
ALL	NMC_NC_NOTFIXED_EM-F2	88	0.9600749725320877
ALL	NMC_NC_NOTFIXED_EM-F2	89	0.9703271108598034
ALL	NMC_NC_NOTFIXED_EM-F2	90	0.9407459387521376
ALL	NMC_NC_NOTFIXED_EM-F2	91	0.9426538227072218
ALL	NMC_NC_NOTFIXED_EM-F2	101	0.9480603967606809
ALL	NMC_NC_NOTFIXED_EM-F2	102	0.9687224602636418
ALL	NMC_NC_NOTFIXED_EM-F2	103	0.9720537598612181
ALL	NMC_NC_NOTFIXED_EM-F2	104	0.9683692971742017
ALL	NMC_NC_NOTFIXED_EM-F2	105	0.9301493895104876
ALL	NMC_NC_NOTFIXED_EM-F2	106	0.957977323391746
ALL	NMC_NC_NOTFIXED_EM-F2	107	0.9467986687298742
ALL	NMC_NC_NOTFIXED_EM-F2	116	0.9260331485929071
ALL	NMC_NC_NOTFIXED_EM-F2	117	0.9312898512167939
ALL	NMC_NC_NOTFIXED_EM-F2	118	0.941307082486963
ALL	NMC_NC_NOTFIXED_EM-F2	119	0.939532678952303
ALL	NMC_NC_NOTFIXED_EM-F2	120	0.9231722296563956
ALL	NMC_NC_NOTFIXED_EM-F2	121	0.9285066391756609
ALL	NMC_NC_NOTFIXED_EM-F2	122	0.9375232480336265
ALL	NMC_NC_NOTFIXED_EM-F2	123	0.9516850459495786
ALL	NMC_NC_NOTFIXED_EM-F2	131	0.9443430394094929
ALL	NMC_NC_NOTFIXED_EM-F2	132	0.9423020297704133
ALL	NMC_NC_NOTFIXED_EM-F2	133	0.9327187393323119
ALL	NMC_NC_NOTFIXED_EM-F2	134	0.9326594074974085
ALL	NMC_NC_NOTFIXED_EM-F2	135	0.9048534606463051
ALL	NMC_NC_NOTFIXED_EM-F2	136	0.9369008380667663
ALL	NMC_NC_NOTFIXED_EM-F2	137	0.9280969067520265
ALL	NMC_NC_NOTFIXED_EM-F2	138	0.9707641363232233
ALL	NMC_NC_NOTFIXED_EM-F2	139	0.932085091780769
ALL	NMC_NC_NOTFIXED_EM-F2	146	0.8995698347034136
