*******************************************************************************************
SetName = ATLAS1JET11
APPLgridName = ATLAS1JET11-R06-y-15-20.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.25)   (0.25,1.0)  (0.25,0.25)    (1,4.0)   (4.0,1.0)  (4.0,4.0) 
*******************************************************************************************
0	 2.44	-14.9	3.38e+03
1	 2.84	-15.8	1.54e+03
2	 3.06	-16	714
3	 3.18	-16.4	349
4	 3.33	-16.6	170
5	 3.62	-17.2	86.3
6	 3.79	-17.5	44.7
7	 3.72	-17.6	23.4
8	 4.02	-18.1	12.7
9	 3.96	-18.3	6.72
10	 3.99	-18.5	3.6
11	 3.97	-18.8	1.95
12	 4.15	-19.2	1.04
13	 3.63	-20.8	0.539
14	 3.72	-21	0.279
15	 3.49	-22.6	0.14
16	 3.47	-23.3	0.0695
17	 2.85	-26.4	0.0331
18	 2.86	-26.8	0.0156
19	 2.12	-30.2	0.00704
20	 2.09	-30.6	0.00313
21	 1.08	-34.9	0.00067
22	 0	-44.6	5.71e-06
