*******************************************************************************************
SetName = CMSJETS11
APPLgridName = CMSJETS2011-R07-y_10_15.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.25)   (0.25,1.0)  (0.25,0.25)    (1,4.0)   (4.0,1.0)  (4.0,4.0) 
*******************************************************************************************
0	 2.83	-16.4	2.2e+03
1	 3.16	-16.8	981
2	 3.5	-17.4	466
3	 3.69	-17.6	230
4	 3.88	-17.9	116
5	 4.15	-18.3	60.5
6	 4.25	-18.5	31.9
7	 4.46	-18.8	17.1
8	 4.62	-19.1	9.32
9	 4.7	-19.3	5.09
10	 4.89	-19.5	2.8
11	 5.05	-19.9	1.57
12	 5.14	-20	0.863
13	 5.22	-20.3	0.475
14	 5.27	-20.4	0.262
15	 5.41	-20.7	0.143
16	 5.34	-20.8	0.0771
17	 5.35	-21	0.0412
18	 5.8	-21.6	0.022
19	 5.66	-21.7	0.0113
20	 5.67	-21.9	0.00575
21	 5.64	-22.1	0.00284
22	 5.67	-22.3	0.00136
23	 5.75	-22.6	0.000634
24	 5.64	-22.8	0.000282
25	 5.91	-23.2	0.000122
26	 5.56	-23.5	1.18e-05
