*******************************************************************************************
SetName = ATLAS1JET11
APPLgridName = ATLAS1JET11-R06-y-20-25.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.25)   (0.25,1.0)  (0.25,0.25)    (1,4.0)   (4.0,1.0)  (4.0,4.0) 
*******************************************************************************************
0	 2.8	-15.5	2.4e+03
1	 3.15	-16.1	1.04e+03
2	 3.48	-16.5	467
3	 3.63	-16.8	216
4	 3.76	-17.2	99.3
5	 3.88	-17.5	46.3
6	 3.97	-18	22.1
7	 3.31	-23.5	10.3
8	 3.6	-23	4.98
9	 3.32	-25.5	2.3
10	 3.01	-28.1	1.05
11	 2.41	-31.4	0.474
12	 1.7	-35.4	0.205
13	 1.59	-36.4	0.0857
14	 0	-48.6	0.0324
15	 0	-45.7	0.0125
16	 0	-51.8	0.00436
17	 0	-61.3	0.000892
18	 0	-84.8	2.36e-05
