*******************************************************************************************
SetName = CMSJETS11
APPLgridName = CMSJETS2011-R07-y_20_25.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.25)   (0.25,1.0)  (0.25,0.25)    (1,4.0)   (4.0,1.0)  (4.0,4.0) 
*******************************************************************************************
0	 3.53	-17.3	1.17e+03
1	 3.93	-17.6	485
2	 4.15	-17.9	212
3	 4.47	-18.5	96.3
4	 4.71	-18.9	43.8
5	 4.53	-18.9	19.7
6	 4.74	-19.4	8.98
7	 4.47	-19.4	3.98
8	 4.29	-21	1.75
9	 3.98	-23.7	0.743
10	 3.36	-27.2	0.307
11	 3.21	-28.7	0.125
12	 2.45	-32.7	0.0471
13	 0.622	-41.1	0.0165
14	 0.481	-41.5	0.00576
15	 0	-51.4	0.00177
16	 0	-59.4	0.000492
17	 0	-70.7	0.000119
18	 0	-94.6	6.03e-06
