*******************************************************************************************
SetName = CMS1JET276TEV
APPLgridName = CMS1JET276TEV-R07_y_05-10.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.25)   (0.25,1.0)  (0.25,0.25)    (1,4.0)   (4.0,1.0)  (4.0,4.0) 
*******************************************************************************************
0	 3.09	-20.6	4.09e+03
1	 3.68	-19.3	1.93e+03
2	 3.8	-19.8	796
3	 4.21	-20.5	311
4	 4.28	-20.8	124
5	 4.82	-21.6	53.5
6	 5.09	-22	23.7
7	 5.38	-22.5	10.7
8	 5.71	-23	4.91
9	 5.88	-23.3	2.24
10	 6.54	-24.1	1.05
11	 6.82	-24.5	0.483
12	 6.99	-24.8	0.217
13	 7.95	-25.6	0.0983
14	 7.53	-25.7	0.0429
15	 9.02	-26.7	0.0185
16	 9	-27.1	0.00748
17	 9.7	-27.7	0.00297
