*******************************************************************************************
SetName = ATLAS1JET11
APPLgridName = ATLAS1JET11-R06-y-10-15.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.25)   (0.25,1.0)  (0.25,0.25)    (1,4.0)   (4.0,1.0)  (4.0,4.0) 
*******************************************************************************************
0	 2.41	-14.9	4.34e+03
1	 2.61	-15.1	1.96e+03
2	 2.81	-15.5	936
3	 3.1	-16.2	472
4	 3.19	-16.4	236
5	 3.33	-16.7	122
6	 3.47	-17	65.3
7	 3.63	-17.4	35.9
8	 3.67	-17.5	20.1
9	 3.76	-17.8	11.2
10	 3.99	-18.2	6.42
11	 3.88	-18.2	3.69
12	 4.1	-18.6	2.14
13	 4.16	-18.9	1.23
14	 4.27	-19.1	0.7
15	 4.18	-19.2	0.396
16	 4.45	-19.6	0.225
17	 4.41	-19.8	0.126
18	 4.34	-19.9	0.0698
19	 4.5	-20.3	0.0386
20	 4.33	-20.3	0.0209
21	 4.4	-20.6	0.0113
22	 4.69	-21.1	0.00603
23	 4.54	-21.2	0.0031
24	 4.43	-21.4	0.00114
25	 4.38	-22	4.32e-05
