*******************************************************************************************
SetName = ATLAS1JET11
APPLgridName = ATLAS1JET11-R06-y-05-10.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.25)   (0.25,1.0)  (0.25,0.25)    (1,4.0)   (4.0,1.0)  (4.0,4.0) 
*******************************************************************************************
0	 2.35	-14.6	5.02e+03
1	 2.6	-15	2.31e+03
2	 2.87	-15.5	1.12e+03
3	 2.98	-15.8	564
4	 3.1	-16.2	286
5	 3.17	-16.4	150
6	 3.33	-16.8	81.5
7	 3.35	-16.9	45.1
8	 3.5	-17.3	25.8
9	 3.65	-17.6	14.7
10	 3.57	-17.6	8.52
11	 3.86	-18.1	5.09
12	 3.76	-18.1	2.99
13	 3.96	-18.4	1.78
14	 4.11	-18.7	1.06
15	 4.27	-19	0.628
16	 4.24	-19.1	0.371
17	 4.48	-19.5	0.221
18	 4.61	-19.7	0.131
19	 4.87	-20.1	0.0781
20	 4.76	-20.1	0.0458
21	 5.11	-20.6	0.0272
22	 5.16	-20.8	0.0159
23	 5.26	-21	0.0092
24	 5.51	-21.4	0.00524
25	 5.91	-21.9	0.00298
26	 5.96	-22.2	0.00117
27	 6.53	-23	0.000291
28	 7.35	-24.2	2.15e-05
