*******************************************************************************************
SetName = CMSJETS11
APPLgridName = CMSJETS2011-R07-y_00_05.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.25)   (0.25,1.0)  (0.25,0.25)    (1,4.0)   (4.0,1.0)  (4.0,4.0) 
*******************************************************************************************
0	 2.78	-16.2	2.8e+03
1	 3.08	-16.5	1.27e+03
2	 3.37	-16.9	611
3	 3.57	-17.2	307
4	 3.75	-17.6	159
5	 3.94	-18	84.3
6	 3.99	-18.1	45.3
7	 4.17	-18.4	24.9
8	 4.37	-18.8	14
9	 4.31	-18.7	7.83
10	 4.53	-19.1	4.5
11	 4.67	-19.3	2.62
12	 4.69	-19.4	1.51
13	 4.97	-19.6	0.881
14	 5.59	-20	0.522
15	 5.81	-20.2	0.308
16	 5.9	-20.3	0.181
17	 6.23	-20.6	0.107
18	 6.77	-21	0.0633
19	 7.01	-21.2	0.0372
20	 7.14	-21.5	0.0218
21	 7.56	-21.8	0.0127
22	 7.74	-22.1	0.00731
23	 8.53	-22.7	0.00421
24	 8.65	-23	0.00236
25	 8.81	-23.3	0.0013
26	 9.39	-23.8	0.000715
27	 9.75	-24.3	0.00038
28	 10.1	-24.7	0.000198
29	 10.7	-25.4	0.000101
30	 10.8	-25.7	4.9e-05
31	 11.6	-26.6	1.67e-05
32	 12.4	-27.8	2.29e-06
