*******************************************************************************************
SetName = ATLASR04JETS36PB
APPLgridName = atlas-incljets-eta1.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.25)   (0.25,1.0)  (0.25,0.25)    (1,4.0)   (4.0,1.0)  (4.0,4.0) 
*******************************************************************************************
0	 19.1	-42.4	5.97e+06
1	 2.56	-37.3	9.55e+05
2	 2.72	-29.9	1.83e+05
3	 2.58	-24.1	4.61e+04
4	 2.25	-20.3	1.03e+04
5	 2.03	-22.3	1.75e+03
6	 1.66	-25.5	291
7	 1.5	-25.9	72.9
8	 1.24	-27	23.1
9	 1.26	-25.9	6.56
10	 1.19	-25.8	1.44
11	 1.51	-23.6	0.374
12	 1.75	-22.4	0.0776
13	 2.55	-19.3	0.0107
14	 3.28	-19.7	0.00186
15	 4.29	-21.2	0.000276
