*******************************************************************************************
SetName = CMS1JET276TEV
APPLgridName = CMS1JET276TEV-R07_y_00-05.root
Author = Juan Rojo <juan.rojo@physics.ox.ac.uk>
Date = 17/06/2016
CodeUsed = applgrids
TheorySettings = scales of NLO calculation varied
(muR,muF) = (1,1)  (1,0.25)   (0.25,1.0)  (0.25,0.25)    (1,4.0)   (4.0,1.0)  (4.0,4.0) 
*******************************************************************************************
0	 3.3	-18.6	4.54e+03
1	 3.79	-19.4	2.16e+03
2	 3.74	-19.6	891
3	 4.13	-20.4	353
4	 4.34	-20.8	143
5	 4.46	-21.2	61.6
6	 5	-21.9	28.1
7	 5.3	-22.3	12.9
8	 5.53	-22.7	6.05
9	 5.68	-23	2.85
10	 6.28	-23.5	1.37
11	 7.31	-24.1	0.664
12	 7.75	-24.5	0.316
13	 8.66	-25.2	0.151
14	 9.73	-25.9	0.0725
15	 10.7	-26.7	0.0337
16	 9.97	-26.7	0.0149
17	 11.4	-27.7	0.00667
18	 12.3	-28.5	0.00285
