SLACP	3	211
   1	DIS_F2P	7.000000000000e-02	5.900000000000e-01	0.000000000000e+00	2.780800000000e-01	6.950000000000e-03	4.170000000000e-03	1.499568469505e+00	5.839680000000e-03	2.100000000000e+00	1.529440000000e-03	5.500000000000e-01	
   2	DIS_F2P	7.000000000000e-02	8.100000000000e-01	0.000000000000e+00	3.020900000000e-01	6.040000000000e-03	3.930000000000e-03	1.300936806912e+00	6.343890000000e-03	2.100000000000e+00	1.661495000000e-03	5.500000000000e-01	
   3	DIS_F2P	7.000000000000e-02	9.000000000000e-01	0.000000000000e+00	3.175600000000e-01	4.130000000000e-03	4.130000000000e-03	1.300541629928e+00	6.668760000000e-03	2.100000000000e+00	1.746580000000e-03	5.500000000000e-01	
   4	DIS_F2P	7.000000000000e-02	1.120000000000e+00	0.000000000000e+00	3.277000000000e-01	4.590000000000e-03	4.260000000000e-03	1.299969484284e+00	6.881700000000e-03	2.100000000000e+00	1.802350000000e-03	5.500000000000e-01	
   5	DIS_F2P	7.000000000000e-02	1.270000000000e+00	0.000000000000e+00	3.442000000000e-01	5.850000000000e-03	5.510000000000e-03	1.600813480535e+00	7.228200000000e-03	2.100000000000e+00	1.893100000000e-03	5.500000000000e-01	
   6	DIS_F2P	7.000000000000e-02	1.520000000000e+00	0.000000000000e+00	3.621000000000e-01	9.410000000000e-03	1.014000000000e-02	2.800331400166e+00	7.604100000000e-03	2.100000000000e+00	1.991550000000e-03	5.500000000000e-01	
   7	DIS_F2P	7.000000000000e-02	1.660000000000e+00	0.000000000000e+00	3.556200000000e-01	1.031000000000e-02	4.620000000000e-03	1.299139530960e+00	7.468020000000e-03	2.100000000000e+00	1.955910000000e-03	5.500000000000e-01	
   8	DIS_F2P	7.000000000000e-02	2.010000000000e+00	0.000000000000e+00	3.822000000000e-01	1.338000000000e-02	9.170000000000e-03	2.399267399267e+00	8.026200000000e-03	2.100000000000e+00	2.102100000000e-03	5.500000000000e-01	
   9	DIS_F2P	1.000000000000e-01	5.800000000000e-01	0.000000000000e+00	2.869500000000e-01	4.880000000000e-03	4.880000000000e-03	1.700644711622e+00	6.025950000000e-03	2.100000000000e+00	1.578225000000e-03	5.500000000000e-01	
  10	DIS_F2P	1.000000000000e-01	6.200000000000e-01	0.000000000000e+00	2.936200000000e-01	5.290000000000e-03	4.400000000000e-03	1.498535522103e+00	6.166020000000e-03	2.100000000000e+00	1.614910000000e-03	5.500000000000e-01	
