SLACD	3	211
   1	DIS_F2D	7.000000000000e-02	5.900000000000e-01	0.000000000000e+00	2.567000000000e-01	6.160000000000e-03	3.850000000000e-03	1.499805220101e+00	4.363900000000e-03	1.700000000000e+00	-1.411850000000e-03	-5.500000000000e-01	
   2	DIS_F2D	7.000000000000e-02	8.100000000000e-01	0.000000000000e+00	2.921800000000e-01	5.550000000000e-03	3.510000000000e-03	1.201314258334e+00	4.967060000000e-03	1.700000000000e+00	-1.606990000000e-03	-5.500000000000e-01	
   3	DIS_F2D	7.000000000000e-02	9.000000000000e-01	0.000000000000e+00	2.981100000000e-01	3.580000000000e-03	3.880000000000e-03	1.301532991178e+00	5.067870000000e-03	1.700000000000e+00	-1.639605000000e-03	-5.500000000000e-01	
   4	DIS_F2D	7.000000000000e-02	1.120000000000e+00	0.000000000000e+00	3.085900000000e-01	4.010000000000e-03	4.010000000000e-03	1.299458828867e+00	5.246030000000e-03	1.700000000000e+00	-1.697245000000e-03	-5.500000000000e-01	
   5	DIS_F2D	7.000000000000e-02	1.270000000000e+00	0.000000000000e+00	3.200100000000e-01	5.120000000000e-03	4.800000000000e-03	1.499953126465e+00	5.440170000000e-03	1.700000000000e+00	-1.760055000000e-03	-5.500000000000e-01	
   6	DIS_F2D	7.000000000000e-02	1.520000000000e+00	0.000000000000e+00	3.288200000000e-01	7.890000000000e-03	9.210000000000e-03	2.800924517973e+00	5.589940000000e-03	1.700000000000e+00	-1.808510000000e-03	-5.500000000000e-01	
   7	DIS_F2D	7.000000000000e-02	1.660000000000e+00	0.000000000000e+00	3.333100000000e-01	8.330000000000e-03	4.330000000000e-03	1.299090936366e+00	5.666270000000e-03	1.700000000000e+00	-1.833205000000e-03	-5.500000000000e-01	
   8	DIS_F2D	7.000000000000e-02	2.010000000000e+00	0.000000000000e+00	3.403200000000e-01	1.123000000000e-02	8.170000000000e-03	2.400681711331e+00	5.785440000000e-03	1.700000000000e+00	-1.871760000000e-03	-5.500000000000e-01	
   9	DIS_F2D	1.000000000000e-01	5.800000000000e-01	0.000000000000e+00	2.678100000000e-01	4.820000000000e-03	3.750000000000e-03	1.400246443374e+00	4.552770000000e-03	1.700000000000e+00	-1.472955000000e-03	-5.500000000000e-01	
  10	DIS_F2D	1.000000000000e-01	6.200000000000e-01	0.000000000000e+00	2.734400000000e-01	5.200000000000e-03	3.830000000000e-03	1.400672908133e+00	4.648480000000e-03	1.700000000000e+00	-1.503920000000e-03	-5.500000000000e-01	
  11	DIS_F2D	1.000000000000e-01	6.600000000000e-01	0.000000000000e+00	2.759900000000e-01	3.040000000000e-03	3.310000000000e-03	1.199318815899e+00	4.691830000000e-03	1.700000000000e+00	-1.517945000000e-03	-5.500000000000e-01	
  12	DIS_F2D	1.000000000000e-01	7.400000000000e-01	0.000000000000e+00	2.838700000000e-01	7.100000000000e-03	3.690000000000e-03	1.299890795082e+00	4.825790000000e-03	1.700000000000e+00	-1.561285000000e-03	-5.500000000000e-01	
  13	DIS_F2D	1.000000000000e-01	8.700000000000e-01	0.000000000000e+00	2.917300000000e-01	5.540000000000e-03	3.500000000000e-03	1.199739485140e+00	4.959410000000e-03	1.700000000000e+00	-1.604515000000e-03	-5.500000000000e-01	
  14	DIS_F2D	1.000000000000e-01	1.000000000000e+00	0.000000000000e+00	3.058100000000e-01	3.060000000000e-03	3.980000000000e-03	1.301461691900e+00	5.198770000000e-03	1.700000000000e+00	-1.681955000000e-03	-5.500000000000e-01	
  15	DIS_F2D	1.000000000000e-01	1.080000000000e+00	0.000000000000e+00	3.045800000000e-01	5.480000000000e-03	3.050000000000e-03	1.001378948060e+00	5.177860000000e-03	1.700000000000e+00	-1.675190000000e-03	-5.500000000000e-01	
  16	DIS_F2D	1.000000000000e-01	1.180000000000e+00	0.000000000000e+00	3.098100000000e-01	4.650000000000e-03	2.790000000000e-03	9.005519511959e-01	5.266770000000e-03	1.700000000000e+00	-1.703955000000e-03	-5.500000000000e-01	
  17	DIS_F2D	1.000000000000e-01	1.290000000000e+00	0.000000000000e+00	3.149100000000e-01	5.670000000000e-03	3.150000000000e-03	1.000285795942e+00	5.353470000000e-03	1.700000000000e+00	-1.732005000000e-03	-5.500000000000e-01	
  18	DIS_F2D	1.000000000000e-01	1.420000000000e+00	0.000000000000e+00	3.196300000000e-01	5.750000000000e-03	3.200000000000e-03	1.001157588462e+00	5.433710000000e-03	1.700000000000e+00	-1.757965000000e-03	-5.500000000000e-01	
  19	DIS_F2D	1.000000000000e-01	1.540000000000e+00	0.000000000000e+00	3.138200000000e-01	6.590000000000e-03	6.590000000000e-03	2.099929896119e+00	5.334940000000e-03	1.700000000000e+00	-1.726010000000e-03	-5.500000000000e-01	
