ATLASPHT12	30	49
   1	PHT	3.000000000000e-01	4.900000000000e+03	8.000000000000e+03	2.540889000000e+01	9.640000000000e-02	6.654800000000e-01	2.620000000000e+00	3.746500000000e-01	1.475000000000e+00	7.112000000000e-02	2.800000000000e-01	6.604000000000e-02	2.600000000000e-01	4.191000000000e-02	1.650000000000e-01	3.683000000000e-02	1.450000000000e-01	1.651000000000e-02	6.500000000000e-02	1.397000000000e-02	5.500000000000e-02	2.032000000000e-02	8.000000000000e-02	7.112000000000e-02	2.800000000000e-01	2.540000000000e-02	1.000000000000e-01	3.810000000000e-02	1.500000000000e-01	0.000000000000e+00	0.000000000000e+00	1.778000000000e-02	7.000000000000e-02	3.937000000000e-02	1.550000000000e-01	4.826000000000e-02	1.900000000000e-01	4.064000000000e-02	1.600000000000e-01	3.429000000000e-02	1.350000000000e-01	4.572000000000e-02	1.800000000000e-01	0.000000000000e+00	0.000000000000e+00	2.667000000000e-02	1.050000000000e-01	2.413000000000e-02	9.500000000000e-02	3.048000000000e-02	1.200000000000e-01	1.651000000000e-02	6.500000000000e-02	0.000000000000e+00	0.000000000000e+00	3.683000000000e-02	1.450000000000e-01	5.080000000000e-03	2.000000000000e-02	5.080000000000e-03	2.000000000000e-02	9.652000000000e-02	3.800000000000e-01	4.826000000000e-01	1.900000000000e+00	
   2	PHT	3.000000000000e-01	6.400000000000e+03	8.000000000000e+03	1.370342500000e+01	7.140000000000e-02	2.753700000000e-01	2.010000000000e+00	1.671400000000e-01	1.220000000000e+00	3.425000000000e-02	2.500000000000e-01	4.247000000000e-02	3.100000000000e-01	1.986500000000e-02	1.450000000000e-01	1.712500000000e-02	1.250000000000e-01	1.027500000000e-02	7.500000000000e-02	5.480000000000e-03	4.000000000000e-02	8.220000000000e-03	6.000000000000e-02	4.178500000000e-02	3.050000000000e-01	4.795000000000e-03	3.500000000000e-02	8.905000000000e-03	6.500000000000e-02	0.000000000000e+00	0.000000000000e+00	6.850000000000e-03	5.000000000000e-02	1.233000000000e-02	9.000000000000e-02	1.096000000000e-02	8.000000000000e-02	1.164500000000e-02	8.500000000000e-02	1.370000000000e-02	1.000000000000e-01	1.027500000000e-02	7.500000000000e-02	0.000000000000e+00	0.000000000000e+00	5.548500000000e-02	4.050000000000e-01	2.671500000000e-02	1.950000000000e-01	8.905000000000e-03	6.500000000000e-02	8.220000000000e-03	6.000000000000e-02	1.370000000000e-03	1.000000000000e-02	1.507000000000e-02	1.100000000000e-01	1.370000000000e-02	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	2.603000000000e-02	1.900000000000e-01	2.603000000000e-01	1.900000000000e+00	
   3	PHT	3.000000000000e-01	9.025000000000e+03	8.000000000000e+03	6.354712000000e+00	2.940000000000e-02	7.516600000000e-02	1.180000000000e+00	5.955950000000e-02	9.350000000000e-01	1.337700000000e-02	2.100000000000e-01	7.007000000000e-03	1.100000000000e-01	8.599500000000e-03	1.350000000000e-01	7.007000000000e-03	1.100000000000e-01	3.822000000000e-03	6.000000000000e-02	2.229500000000e-03	3.500000000000e-02	4.777500000000e-03	7.500000000000e-02	1.847300000000e-02	2.900000000000e-01	4.459000000000e-03	7.000000000000e-02	7.962500000000e-03	1.250000000000e-01	0.000000000000e+00	0.000000000000e+00	2.866500000000e-03	4.500000000000e-02	1.242150000000e-02	1.950000000000e-01	1.114750000000e-02	1.750000000000e-01	1.178450000000e-02	1.850000000000e-01	8.599500000000e-03	1.350000000000e-01	9.873500000000e-03	1.550000000000e-01	0.000000000000e+00	0.000000000000e+00	3.471650000000e-02	5.450000000000e-01	5.414500000000e-03	8.500000000000e-02	4.140500000000e-03	6.500000000000e-02	3.185000000000e-03	5.000000000000e-02	6.370000000000e-04	1.000000000000e-02	7.325500000000e-03	1.150000000000e-01	9.555000000000e-04	1.500000000000e-02	0.000000000000e+00	0.000000000000e+00	4.459000000000e-03	7.000000000000e-02	1.210300000000e-01	1.900000000000e+00	
   4	PHT	3.000000000000e-01	1.322500000000e+04	8.000000000000e+03	2.535047000000e+00	9.700000000000e-03	1.219200000000e-02	4.800000000000e-01	1.663700000000e-02	6.550000000000e-01	4.572000000000e-03	1.800000000000e-01	5.080000000000e-03	2.000000000000e-01	3.175000000000e-03	1.250000000000e-01	2.159000000000e-03	8.500000000000e-02	1.778000000000e-03	7.000000000000e-02	1.524000000000e-03	6.000000000000e-02	2.032000000000e-03	8.000000000000e-02	1.003300000000e-02	3.950000000000e-01	2.032000000000e-03	8.000000000000e-02	3.048000000000e-03	1.200000000000e-01	0.000000000000e+00	0.000000000000e+00	1.778000000000e-03	7.000000000000e-02	4.953000000000e-03	1.950000000000e-01	5.080000000000e-03	2.000000000000e-01	3.556000000000e-03	1.400000000000e-01	3.048000000000e-03	1.200000000000e-01	3.302000000000e-03	1.300000000000e-01	0.000000000000e+00	0.000000000000e+00	1.727200000000e-02	6.800000000000e-01	2.921000000000e-03	1.150000000000e-01	2.286000000000e-03	9.000000000000e-02	1.905000000000e-03	7.500000000000e-02	0.000000000000e+00	0.000000000000e+00	3.683000000000e-03	1.450000000000e-01	3.810000000000e-04	1.500000000000e-02	2.540000000000e-04	1.000000000000e-02	5.080000000000e-04	2.000000000000e-02	4.826000000000e-02	1.900000000000e+00	
   5	PHT	3.000000000000e-01	1.890625000000e+04	8.000000000000e+03	1.090000000000e+00	2.950000000000e-03	1.744000000000e-03	1.600000000000e-01	5.395500000000e-03	4.950000000000e-01	2.125500000000e-03	1.950000000000e-01	1.962000000000e-03	1.800000000000e-01	1.362500000000e-03	1.250000000000e-01	7.085000000000e-04	6.500000000000e-02	1.962000000000e-03	1.800000000000e-01	4.905000000000e-04	4.500000000000e-02	1.362500000000e-03	1.250000000000e-01	6.213000000000e-03	5.700000000000e-01	9.265000000000e-04	8.500000000000e-02	1.689500000000e-03	1.550000000000e-01	0.000000000000e+00	0.000000000000e+00	5.995000000000e-04	5.500000000000e-02	2.289000000000e-03	2.100000000000e-01	2.452500000000e-03	2.250000000000e-01	1.962000000000e-03	1.800000000000e-01	1.471500000000e-03	1.350000000000e-01	1.580500000000e-03	1.450000000000e-01	0.000000000000e+00	0.000000000000e+00	8.611000000000e-03	7.900000000000e-01	1.308000000000e-03	1.200000000000e-01	1.417000000000e-03	1.300000000000e-01	7.085000000000e-04	6.500000000000e-02	1.090000000000e-04	1.000000000000e-02	5.995000000000e-04	5.500000000000e-02	1.090000000000e-04	1.000000000000e-02	2.180000000000e-04	2.000000000000e-02	1.090000000000e-04	1.000000000000e-02	2.071000000000e-02	1.900000000000e+00	
   6	PHT	3.000000000000e-01	2.640625000000e+04	8.000000000000e+03	4.824270000000e-01	1.900000000000e-03	2.420000000000e-04	5.000000000000e-02	1.742400000000e-03	3.600000000000e-01	2.178000000000e-03	4.500000000000e-01	1.258400000000e-03	2.600000000000e-01	6.050000000000e-04	1.250000000000e-01	2.420000000000e-04	5.000000000000e-02	7.744000000000e-04	1.600000000000e-01	3.630000000000e-04	7.500000000000e-02	5.808000000000e-04	1.200000000000e-01	3.025000000000e-03	6.250000000000e-01	7.018000000000e-04	1.450000000000e-01	9.438000000000e-04	1.950000000000e-01	0.000000000000e+00	0.000000000000e+00	3.146000000000e-04	6.500000000000e-02	1.282600000000e-03	2.650000000000e-01	1.379400000000e-03	2.850000000000e-01	1.234200000000e-03	2.550000000000e-01	6.776000000000e-04	1.400000000000e-01	1.040600000000e-03	2.150000000000e-01	0.000000000000e+00	0.000000000000e+00	3.751000000000e-03	7.750000000000e-01	7.744000000000e-04	1.600000000000e-01	8.228000000000e-04	1.700000000000e-01	3.388000000000e-04	7.000000000000e-02	9.680000000000e-05	2.000000000000e-02	9.680000000000e-04	2.000000000000e-01	1.936000000000e-04	4.000000000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.196000000000e-03	1.900000000000e+00	
   7	PHT	3.000000000000e-01	3.515625000000e+04	8.000000000000e+03	2.342925000000e-01	1.310000000000e-03	4.680000000000e-05	2.000000000000e-02	6.435000000000e-04	2.750000000000e-01	8.658000000000e-04	3.700000000000e-01	5.148000000000e-04	2.200000000000e-01	2.925000000000e-04	1.250000000000e-01	9.360000000000e-05	4.000000000000e-02	3.510000000000e-04	1.500000000000e-01	1.053000000000e-04	4.500000000000e-02	3.276000000000e-04	1.400000000000e-01	1.766700000000e-03	7.550000000000e-01	3.393000000000e-04	1.450000000000e-01	5.148000000000e-04	2.200000000000e-01	0.000000000000e+00	0.000000000000e+00	1.053000000000e-04	4.500000000000e-02	7.839000000000e-04	3.350000000000e-01	6.552000000000e-04	2.800000000000e-01	4.680000000000e-04	2.000000000000e-01	3.510000000000e-04	1.500000000000e-01	3.627000000000e-04	1.550000000000e-01	0.000000000000e+00	0.000000000000e+00	1.977300000000e-03	8.450000000000e-01	3.510000000000e-04	1.500000000000e-01	3.159000000000e-04	1.350000000000e-01	7.020000000000e-05	3.000000000000e-02	1.170000000000e-05	5.000000000000e-03	4.914000000000e-04	2.100000000000e-01	2.340000000000e-05	1.000000000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.446000000000e-03	1.900000000000e+00	
   8	PHT	3.000000000000e-01	5.062500000000e+04	8.000000000000e+03	9.810972000000e-02	5.140000000000e-04	9.840000000000e-06	1.000000000000e-02	2.066400000000e-04	2.100000000000e-01	3.640800000000e-04	3.700000000000e-01	2.952000000000e-04	3.000000000000e-01	1.230000000000e-04	1.250000000000e-01	2.460000000000e-05	2.500000000000e-02	1.672800000000e-04	1.700000000000e-01	3.444000000000e-05	3.500000000000e-02	1.623600000000e-04	1.650000000000e-01	7.134000000000e-04	7.250000000000e-01	1.722000000000e-04	1.750000000000e-01	1.722000000000e-04	1.750000000000e-01	0.000000000000e+00	0.000000000000e+00	3.936000000000e-05	4.000000000000e-02	2.410800000000e-04	2.450000000000e-01	2.558400000000e-04	2.600000000000e-01	1.672800000000e-04	1.700000000000e-01	8.364000000000e-05	8.500000000000e-02	1.230000000000e-04	1.250000000000e-01	0.000000000000e+00	0.000000000000e+00	9.446400000000e-04	9.600000000000e-01	1.279200000000e-04	1.300000000000e-01	1.377600000000e-04	1.400000000000e-01	4.428000000000e-05	4.500000000000e-02	4.920000000000e-06	5.000000000000e-03	1.377600000000e-04	1.400000000000e-01	1.476000000000e-05	1.500000000000e-02	9.840000000000e-06	1.000000000000e-02	0.000000000000e+00	0.000000000000e+00	1.869600000000e-03	1.900000000000e+00	
   9	PHT	3.000000000000e-01	7.562500000000e+04	8.000000000000e+03	3.416238000000e-02	2.300000000000e-04	0.000000000000e+00	0.000000000000e+00	4.788000000000e-05	1.400000000000e-01	1.197000000000e-04	3.500000000000e-01	1.299600000000e-04	3.800000000000e-01	3.591000000000e-05	1.050000000000e-01	5.130000000000e-06	1.500000000000e-02	4.104000000000e-05	1.200000000000e-01	1.710000000000e-05	5.000000000000e-02	5.301000000000e-05	1.550000000000e-01	2.753100000000e-04	8.050000000000e-01	3.420000000000e-05	1.000000000000e-01	4.788000000000e-05	1.400000000000e-01	0.000000000000e+00	0.000000000000e+00	1.368000000000e-05	4.000000000000e-02	1.043100000000e-04	3.050000000000e-01	1.111500000000e-04	3.250000000000e-01	7.695000000000e-05	2.250000000000e-01	1.710000000000e-05	5.000000000000e-02	5.643000000000e-05	1.650000000000e-01	0.000000000000e+00	0.000000000000e+00	3.522600000000e-04	1.030000000000e+00	6.156000000000e-05	1.800000000000e-01	8.892000000000e-05	2.600000000000e-01	5.130000000000e-05	1.500000000000e-01	3.420000000000e-06	1.000000000000e-02	5.130000000000e-05	1.500000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.498000000000e-04	1.900000000000e+00	
  10	PHT	3.000000000000e-01	1.056250000000e+05	8.000000000000e+03	1.405699500000e-02	1.450000000000e-04	0.000000000000e+00	0.000000000000e+00	1.551000000000e-05	1.100000000000e-01	4.864500000000e-05	3.450000000000e-01	4.089000000000e-05	2.900000000000e-01	1.128000000000e-05	8.000000000000e-02	1.410000000000e-06	1.000000000000e-02	2.608500000000e-05	1.850000000000e-01	2.115000000000e-05	1.500000000000e-01	2.679000000000e-05	1.900000000000e-01	1.184400000000e-04	8.400000000000e-01	3.454500000000e-05	2.450000000000e-01	3.595500000000e-05	2.550000000000e-01	0.000000000000e+00	0.000000000000e+00	1.480500000000e-05	1.050000000000e-01	4.371000000000e-05	3.100000000000e-01	6.063000000000e-05	4.300000000000e-01	4.230000000000e-05	3.000000000000e-01	4.018500000000e-05	2.850000000000e-01	4.089000000000e-05	2.900000000000e-01	0.000000000000e+00	0.000000000000e+00	1.614450000000e-04	1.145000000000e+00	4.230000000000e-06	3.000000000000e-02	4.653000000000e-05	3.300000000000e-01	2.820000000000e-05	2.000000000000e-01	2.820000000000e-06	2.000000000000e-02	2.115000000000e-05	1.500000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.679000000000e-04	1.900000000000e+00	
  11	PHT	3.000000000000e-01	1.406250000000e+05	8.000000000000e+03	6.541960000000e-03	1.000000000000e-04	0.000000000000e+00	0.000000000000e+00	6.560000000000e-06	1.000000000000e-01	2.296000000000e-05	3.500000000000e-01	2.689600000000e-05	4.100000000000e-01	4.264000000000e-06	6.500000000000e-02	6.560000000000e-07	1.000000000000e-02	9.840000000000e-06	1.500000000000e-01	5.248000000000e-06	8.000000000000e-02	4.920000000000e-06	7.500000000000e-02	6.133600000000e-05	9.350000000000e-01	3.280000000000e-06	5.000000000000e-02	1.049600000000e-05	1.600000000000e-01	0.000000000000e+00	0.000000000000e+00	2.624000000000e-06	4.000000000000e-02	2.296000000000e-05	3.500000000000e-01	3.444000000000e-05	5.250000000000e-01	1.410400000000e-05	2.150000000000e-01	3.936000000000e-06	6.000000000000e-02	8.528000000000e-06	1.300000000000e-01	0.000000000000e+00	0.000000000000e+00	8.954400000000e-05	1.365000000000e+00	2.263200000000e-05	3.450000000000e-01	3.936000000000e-06	6.000000000000e-02	1.312000000000e-06	2.000000000000e-02	3.936000000000e-06	6.000000000000e-02	1.640000000000e-05	2.500000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.246400000000e-04	1.900000000000e+00	
  12	PHT	3.000000000000e-01	1.892250000000e+05	8.000000000000e+03	2.842982000000e-03	4.950000000000e-05	0.000000000000e+00	0.000000000000e+00	2.840000000000e-06	1.000000000000e-01	9.798000000000e-06	3.450000000000e-01	1.505200000000e-05	5.300000000000e-01	1.704000000000e-06	6.000000000000e-02	2.840000000000e-07	1.000000000000e-02	5.254000000000e-06	1.850000000000e-01	1.704000000000e-06	6.000000000000e-02	2.982000000000e-06	1.050000000000e-01	2.911000000000e-05	1.025000000000e+00	3.976000000000e-06	1.400000000000e-01	6.674000000000e-06	2.350000000000e-01	0.000000000000e+00	0.000000000000e+00	4.260000000000e-06	1.500000000000e-01	1.036600000000e-05	3.650000000000e-01	1.050800000000e-05	3.700000000000e-01	7.810000000000e-06	2.750000000000e-01	6.532000000000e-06	2.300000000000e-01	6.816000000000e-06	2.400000000000e-01	0.000000000000e+00	0.000000000000e+00	4.089600000000e-05	1.440000000000e+00	5.254000000000e-06	1.850000000000e-01	6.248000000000e-06	2.200000000000e-01	3.976000000000e-06	1.400000000000e-01	2.840000000000e-07	1.000000000000e-02	5.254000000000e-06	1.850000000000e-01	0.000000000000e+00	0.000000000000e+00	2.840000000000e-07	1.000000000000e-02	0.000000000000e+00	0.000000000000e+00	5.396000000000e-05	1.900000000000e+00	
  13	PHT	3.000000000000e-01	2.601000000000e+05	8.000000000000e+03	1.131525500000e-03	2.850000000000e-05	0.000000000000e+00	0.000000000000e+00	5.650000000000e-07	5.000000000000e-02	3.955000000000e-06	3.500000000000e-01	6.780000000000e-06	6.000000000000e-01	4.520000000000e-07	4.000000000000e-02	1.695000000000e-07	1.500000000000e-02	2.090500000000e-06	1.850000000000e-01	7.910000000000e-07	7.000000000000e-02	1.808000000000e-06	1.600000000000e-01	1.118700000000e-05	9.900000000000e-01	1.864500000000e-06	1.650000000000e-01	3.220500000000e-06	2.850000000000e-01	0.000000000000e+00	0.000000000000e+00	1.186500000000e-06	1.050000000000e-01	5.085000000000e-06	4.500000000000e-01	6.441000000000e-06	5.700000000000e-01	3.220500000000e-06	2.850000000000e-01	1.977500000000e-06	1.750000000000e-01	2.768500000000e-06	2.450000000000e-01	0.000000000000e+00	0.000000000000e+00	1.745850000000e-05	1.545000000000e+00	2.260000000000e-06	2.000000000000e-01	2.260000000000e-06	2.000000000000e-01	1.017000000000e-06	9.000000000000e-02	1.130000000000e-07	1.000000000000e-02	2.147000000000e-06	1.900000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.147000000000e-05	1.900000000000e+00	
  14	PHT	3.000000000000e-01	3.600000000000e+05	8.000000000000e+03	4.047772500000e-04	1.520000000000e-05	0.000000000000e+00	0.000000000000e+00	3.645000000000e-07	9.000000000000e-02	3.928500000000e-06	9.700000000000e-01	3.199500000000e-06	7.900000000000e-01	1.012500000000e-07	2.500000000000e-02	8.100000000000e-08	2.000000000000e-02	7.695000000000e-07	1.900000000000e-01	2.430000000000e-07	6.000000000000e-02	1.822500000000e-07	4.500000000000e-02	4.637250000000e-06	1.145000000000e+00	3.645000000000e-07	9.000000000000e-02	5.670000000000e-07	1.400000000000e-01	0.000000000000e+00	0.000000000000e+00	2.025000000000e-07	5.000000000000e-02	1.377000000000e-06	3.400000000000e-01	1.863000000000e-06	4.600000000000e-01	6.682500000000e-07	1.650000000000e-01	6.277500000000e-07	1.550000000000e-01	5.872500000000e-07	1.450000000000e-01	0.000000000000e+00	0.000000000000e+00	7.168500000000e-06	1.770000000000e+00	7.897500000000e-07	1.950000000000e-01	5.467500000000e-07	1.350000000000e-01	2.025000000000e-07	5.000000000000e-02	4.050000000000e-08	1.000000000000e-02	1.235250000000e-06	3.050000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.695000000000e-06	1.900000000000e+00	
  15	PHT	3.000000000000e-01	4.900000000000e+05	8.000000000000e+03	1.381660000000e-04	9.040000000000e-06	0.000000000000e+00	0.000000000000e+00	1.668000000000e-07	1.200000000000e-01	1.341350000000e-06	9.650000000000e-01	1.320500000000e-06	9.500000000000e-01	1.390000000000e-08	1.000000000000e-02	3.475000000000e-08	2.500000000000e-02	4.309000000000e-07	3.100000000000e-01	1.876500000000e-07	1.350000000000e-01	2.293500000000e-07	1.650000000000e-01	1.723600000000e-06	1.240000000000e+00	2.641000000000e-07	1.900000000000e-01	2.085000000000e-07	1.500000000000e-01	0.000000000000e+00	0.000000000000e+00	1.459500000000e-07	1.050000000000e-01	5.143000000000e-07	3.700000000000e-01	8.965500000000e-07	6.450000000000e-01	4.656500000000e-07	3.350000000000e-01	1.390000000000e-07	1.000000000000e-01	3.614000000000e-07	2.600000000000e-01	0.000000000000e+00	0.000000000000e+00	2.578450000000e-06	1.855000000000e+00	2.154500000000e-07	1.550000000000e-01	2.293500000000e-07	1.650000000000e-01	1.181500000000e-07	8.500000000000e-02	6.950000000000e-08	5.000000000000e-02	4.795500000000e-07	3.450000000000e-01	0.000000000000e+00	0.000000000000e+00	1.390000000000e-08	1.000000000000e-02	0.000000000000e+00	0.000000000000e+00	2.641000000000e-06	1.900000000000e+00	
  16	PHT	3.000000000000e-01	6.806250000000e+05	8.000000000000e+03	4.355204000000e-05	4.200000000000e-06	0.000000000000e+00	0.000000000000e+00	5.232000000000e-08	1.200000000000e-01	4.207400000000e-07	9.650000000000e-01	4.185600000000e-07	9.600000000000e-01	2.180000000000e-09	5.000000000000e-03	1.090000000000e-08	2.500000000000e-02	1.722200000000e-07	3.950000000000e-01	3.924000000000e-08	9.000000000000e-02	6.322000000000e-08	1.450000000000e-01	6.213000000000e-07	1.425000000000e+00	6.322000000000e-08	1.450000000000e-01	1.395200000000e-07	3.200000000000e-01	0.000000000000e+00	0.000000000000e+00	4.360000000000e-08	1.000000000000e-01	2.376200000000e-07	5.450000000000e-01	3.073800000000e-07	7.050000000000e-01	1.351600000000e-07	3.100000000000e-01	8.066000000000e-08	1.850000000000e-01	1.090000000000e-07	2.500000000000e-01	0.000000000000e+00	0.000000000000e+00	8.393000000000e-07	1.925000000000e+00	7.630000000000e-08	1.750000000000e-01	6.540000000000e-08	1.500000000000e-01	4.142000000000e-08	9.500000000000e-02	6.540000000000e-09	1.500000000000e-02	1.090000000000e-07	2.500000000000e-01	0.000000000000e+00	0.000000000000e+00	4.360000000000e-09	1.000000000000e-02	0.000000000000e+00	0.000000000000e+00	8.284000000000e-07	1.900000000000e+00	
  17	PHT	3.000000000000e-01	1.000000000000e+06	8.000000000000e+03	9.328027500000e-06	1.710000000000e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.022750000000e-08	9.650000000000e-01	1.243550000000e-07	1.330000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.880250000000e-08	4.150000000000e-01	4.675000000000e-09	5.000000000000e-02	1.355750000000e-08	1.450000000000e-01	1.542750000000e-07	1.650000000000e+00	1.309000000000e-08	1.400000000000e-01	2.337500000000e-08	2.500000000000e-01	0.000000000000e+00	0.000000000000e+00	8.882500000000e-09	9.500000000000e-02	5.236000000000e-08	5.600000000000e-01	7.573500000000e-08	8.100000000000e-01	2.618000000000e-08	2.800000000000e-01	2.477750000000e-08	2.650000000000e-01	2.290750000000e-08	2.450000000000e-01	0.000000000000e+00	0.000000000000e+00	1.851300000000e-07	1.980000000000e+00	1.355750000000e-08	1.450000000000e-01	1.963500000000e-08	2.100000000000e-01	9.817500000000e-09	1.050000000000e-01	9.350000000000e-10	1.000000000000e-02	1.542750000000e-08	1.650000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.776500000000e-07	1.900000000000e+00	
  18	PHT	3.000000000000e-01	1.690000000000e+06	8.000000000000e+03	6.113666000000e-07	3.800000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.896150000000e-09	9.650000000000e-01	9.348300000000e-09	1.530000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.246450000000e-09	6.950000000000e-01	6.110000000000e-10	1.000000000000e-01	9.776000000000e-10	1.600000000000e-01	1.301430000000e-08	2.130000000000e+00	1.130350000000e-09	1.850000000000e-01	2.199600000000e-09	3.600000000000e-01	0.000000000000e+00	0.000000000000e+00	6.721000000000e-10	1.100000000000e-01	4.185350000000e-09	6.850000000000e-01	5.773950000000e-09	9.450000000000e-01	2.688400000000e-09	4.400000000000e-01	7.943000000000e-10	1.300000000000e-01	1.985750000000e-09	3.250000000000e-01	0.000000000000e+00	0.000000000000e+00	1.613040000000e-08	2.640000000000e+00	1.649700000000e-09	2.700000000000e-01	1.344200000000e-09	2.200000000000e-01	5.193500000000e-10	8.500000000000e-02	2.444000000000e-10	4.000000000000e-02	7.637500000000e-10	1.250000000000e-01	0.000000000000e+00	0.000000000000e+00	6.110000000000e-11	1.000000000000e-02	0.000000000000e+00	0.000000000000e+00	1.160900000000e-08	1.900000000000e+00	
  19	PHT	3.850000000000e-01	4.900000000000e+03	8.000000000000e+03	3.298185000000e+01	1.210000000000e-01	4.488000000000e-01	1.360000000000e+00	6.517500000000e-01	1.975000000000e+00	1.155000000000e-01	3.500000000000e-01	4.620000000000e-02	1.400000000000e-01	1.930500000000e-01	5.850000000000e-01	7.755000000000e-02	2.350000000000e-01	3.795000000000e-02	1.150000000000e-01	1.320000000000e-02	4.000000000000e-02	5.280000000000e-02	1.600000000000e-01	8.085000000000e-02	2.450000000000e-01	6.435000000000e-02	1.950000000000e-01	1.683000000000e-01	5.100000000000e-01	0.000000000000e+00	0.000000000000e+00	1.485000000000e-02	4.500000000000e-02	1.023000000000e-01	3.100000000000e-01	3.300000000000e-02	1.000000000000e-01	1.617000000000e-01	4.900000000000e-01	9.075000000000e-02	2.750000000000e-01	4.950000000000e-02	1.500000000000e-01	0.000000000000e+00	0.000000000000e+00	4.455000000000e-02	1.350000000000e-01	1.303500000000e-01	3.950000000000e-01	5.445000000000e-02	1.650000000000e-01	2.475000000000e-02	7.500000000000e-02	2.145000000000e-02	6.500000000000e-02	1.815000000000e-02	5.500000000000e-02	2.145000000000e-02	6.500000000000e-02	3.300000000000e-03	1.000000000000e-02	9.900000000000e-03	3.000000000000e-02	6.270000000000e-01	1.900000000000e+00	
