group	dataset	id	replica 13
ALL	NMC_NC_NOTFIXED_EM-F2	59	0.9973550000013096
ALL	NMC_NC_NOTFIXED_EM-F2	60	0.9987270683471837
ALL	NMC_NC_NOTFIXED_EM-F2	72	0.9811681629106185
ALL	NMC_NC_NOTFIXED_EM-F2	73	0.9635416544676875
ALL	NMC_NC_NOTFIXED_EM-F2	74	0.9918693209434134
ALL	NMC_NC_NOTFIXED_EM-F2	87	0.9764689502578716
ALL	NMC_NC_NOTFIXED_EM-F2	88	0.9796938316988454
ALL	NMC_NC_NOTFIXED_EM-F2	89	0.982756984862983
ALL	NMC_NC_NOTFIXED_EM-F2	90	0.978621820507241
ALL	NMC_NC_NOTFIXED_EM-F2	101	0.9510992102671976
ALL	NMC_NC_NOTFIXED_EM-F2	102	0.9570919729528532
ALL	NMC_NC_NOTFIXED_EM-F2	103	0.9749024778255804
ALL	NMC_NC_NOTFIXED_EM-F2	104	0.9610983766197809
ALL	NMC_NC_NOTFIXED_EM-F2	105	0.9544942509066962
ALL	NMC_NC_NOTFIXED_EM-F2	107	0.9889703432052902
ALL	NMC_NC_NOTFIXED_EM-F2	116	0.945102724872042
ALL	NMC_NC_NOTFIXED_EM-F2	117	0.9423104215394215
ALL	NMC_NC_NOTFIXED_EM-F2	119	0.9387722483581304
ALL	NMC_NC_NOTFIXED_EM-F2	121	0.9484446631101968
ALL	NMC_NC_NOTFIXED_EM-F2	122	0.942574915234234
ALL	NMC_NC_NOTFIXED_EM-F2	123	0.9556734482080977
ALL	NMC_NC_NOTFIXED_EM-F2	131	0.9476743174695409
ALL	NMC_NC_NOTFIXED_EM-F2	132	0.95137266074287
ALL	NMC_NC_NOTFIXED_EM-F2	133	0.9360490854645643
ALL	NMC_NC_NOTFIXED_EM-F2	134	0.9321308442583341
ALL	NMC_NC_NOTFIXED_EM-F2	136	0.9321834613073906
ALL	NMC_NC_NOTFIXED_EM-F2	137	0.9377022829350172
ALL	NMC_NC_NOTFIXED_EM-F2	138	0.9727620796357663
ALL	NMC_NC_NOTFIXED_EM-F2	139	0.9591390734321659
ALL	NMC_NC_NOTFIXED_EM-F2	147	0.942180952610972
ALL	NMC_NC_NOTFIXED_EM-F2	149	0.9474671053521061
ALL	NMC_NC_NOTFIXED_EM-F2	150	0.9295485320253397
ALL	NMC_NC_NOTFIXED_EM-F2	151	0.9564860824854673
ALL	NMC_NC_NOTFIXED_EM-F2	152	0.907073784370757
ALL	NMC_NC_NOTFIXED_EM-F2	153	0.912052827001958
ALL	NMC_NC_NOTFIXED_EM-F2	161	0.9339871823878435
ALL	NMC_NC_NOTFIXED_EM-F2	162	0.9179939421724768
ALL	NMC_NC_NOTFIXED_EM-F2	163	0.9371398214552732
ALL	NMC_NC_NOTFIXED_EM-F2	164	0.9015116040953516
ALL	NMC_NC_NOTFIXED_EM-F2	165	0.9216250402335717
ALL	NMC_NC_NOTFIXED_EM-F2	166	0.9169980761564607
ALL	NMC_NC_NOTFIXED_EM-F2	167	0.9190928466127837
ALL	NMC_NC_NOTFIXED_EM-F2	168	0.8796862537179849
ALL	NMC_NC_NOTFIXED_EM-F2	169	0.8933798388275789
ALL	NMC_NC_NOTFIXED_EM-F2	170	0.8286772259925053
ALL	NMC_NC_NOTFIXED_EM-F2	175	0.8832855193095056
ALL	NMC_NC_NOTFIXED_EM-F2	177	0.8956799483487246
ALL	NMC_NC_NOTFIXED_EM-F2	179	0.8718963103686036
ALL	NMC_NC_NOTFIXED_EM-F2	180	0.9024802872480427
ALL	NMC_NC_NOTFIXED_EM-F2	181	0.8546104656113706
ALL	NMC_NC_NOTFIXED_EM-F2	183	0.8741134050532169
ALL	NMC_NC_NOTFIXED_EM-F2	184	0.8688325087900396
ALL	NMC_NC_NOTFIXED_EM-F2	185	0.9293193085446241
ALL	NMC_NC_NOTFIXED_EM-F2	189	0.8446137489490809
ALL	NMC_NC_NOTFIXED_EM-F2	190	0.8441343788267052
ALL	NMC_NC_NOTFIXED_EM-F2	191	0.8650471508091221
ALL	NMC_NC_NOTFIXED_EM-F2	194	0.8490517975342564
ALL	NMC_NC_NOTFIXED_EM-F2	195	0.8697865410553945
ALL	NMC_NC_NOTFIXED_EM-F2	196	0.8279389736455666
ALL	NMC_NC_NOTFIXED_EM-F2	197	0.8797010559972582
ALL	NMC_NC_NOTFIXED_EM-F2	198	0.8513076173628413
ALL	NMC_NC_NOTFIXED_EM-F2	203	0.8465994621253397
ALL	NMC_NC_NOTFIXED_EM-F2	205	0.8511257879482422
ALL	NMC_NC_NOTFIXED_EM-F2	207	0.8590639622712662
ALL	NMC_NC_NOTFIXED_EM-F2	208	0.808991668834198
ALL	NMC_NC_NOTFIXED_EM-F2	210	0.837044186294325
ALL	NMC_NC_NOTFIXED_EM-F2	212	0.8040346056088828
ALL	NMC_NC_NOTFIXED_EM-F2	213	0.7751588224190128
ALL	NMC_NC_NOTFIXED_EM-F2	217	0.8143612461239808
ALL	NMC_NC_NOTFIXED_EM-F2	219	0.8195987927141742
ALL	NMC_NC_NOTFIXED_EM-F2	220	0.7681367146702625
ALL	NMC_NC_NOTFIXED_EM-F2	221	0.7888982985666941
ALL	NMC_NC_NOTFIXED_EM-F2	222	0.812557971226213
ALL	NMC_NC_NOTFIXED_EM-F2	224	0.7558471131068408
ALL	NMC_NC_NOTFIXED_EM-F2	225	0.725127912574693
ALL	NMC_NC_NOTFIXED_EM-F2	226	0.7491914043636975
ALL	NMC_NC_NOTFIXED_EM-F2	231	0.7859647797367417
ALL	NMC_NC_NOTFIXED_EM-F2	232	0.7403212102815144
ALL	NMC_NC_NOTFIXED_EM-F2	233	0.7396059000658777
ALL	NMC_NC_NOTFIXED_EM-F2	234	0.7693134551172803
ALL	NMC_NC_NOTFIXED_EM-F2	235	0.7616496654656978
ALL	NMC_NC_NOTFIXED_EM-F2	236	0.7716351557057528
ALL	NMC_NC_NOTFIXED_EM-F2	238	0.7277858582873228
ALL	NMC_NC_NOTFIXED_EM-F2	245	0.7204918473568934
ALL	NMC_NC_NOTFIXED_EM-F2	246	0.6940656700993589
ALL	NMC_NC_NOTFIXED_EM-F2	247	0.7963839877665619
ALL	NMC_NC_NOTFIXED_EM-F2	248	0.6543858589735415
ALL	NMC_NC_NOTFIXED_EM-F2	255	0.6743162143395406
ALL	NMC_NC_NOTFIXED_EM-F2	258	0.7036995925679794
ALL	NMC_NC_NOTFIXED_EM-F2	259	0.8159166341169438
